,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
0,music/Jazz/subfive-Something_nice_in_Gmp3,0.0, G, major,0.0, 128.035476685,0.0,0.0,0.0,0.0
1,music/EasyListening&Vocals/Antony_Raijekov-Deep_blue_valvemp3,0.1855226989183213, E, minor,0.41235632183908044, 128.002090454,0.015972878867544272,0.04162428681763391,7.583408930284744e-06,0.13109675397030202
2,music/R&B&Soul/MBD_Music_By_Dezign-Believe_Memp3,0.1679788787989919, C, major,0.39295977011494254, 128.062164307,0.01273784162741884,0.10677327584948065,1.2985429831721494e-06,0.13609021298676344
3,music/EasyListening&Vocals/John_Rhyman-A_new_world_for_you_and_memp3,0.1976869384850564, D, major,0.40014367816091956, 127.993217468,0.021317595230351205,0.10341218641995188,1.9389079311768235e-06,0.14451246744084206
4,music/Country/Bernard_Glansbeek-T-Ridemp3,0.16498427865832854, C, major,0.40014367816091956, 128.029846191,0.1744939992420259,0.05134224623116541,3.5638800391566918e-06,0.15819355323449574
5,music/Latin/Maria_Isabel-Recuerdalomp3,0.16237783677656584, A#, major,0.375, 129.022979736,0.22723332449711692,0.02830277587501841,4.217728876048589e-06,0.15858363097551545
6,music/Rock&Pop/Jackpot-If_We_Could_Go_Backwardsmp3,0.16084119546642162, A, minor,0.41451149425287354, 128.879302979,0.18385505463867777,0.04338527299268761,4.918608994512219e-06,0.160519587191931
7,music/Blues/Da_Bottomfeeders-Pocket_Change_Bluesmp3,0.1599340837826038, E, major,0.3900862068965517, 129.080093384,0.2243993425309812,0.04242312639247682,1.041929436056593e-06,0.16336876030640993
8,music/Religious/Schevenings_Gospel_Choir-Im_safemp3,0.2442722704118623, D, major,0.40804597701149425, 128.01663208,0.03359045855095721,0.13260388399897902,1.837915267031119e-06,0.16370288557771195
9,music/Country/Steel_Creek_Band-Loving_only_Yoump3,0.32939263586226986, B, major,0.39655172413793105, 128.31237793,0.06846825494330819,0.027237200115524492,3.4240822740108914e-06,0.1643306478282615
10,music/Blues/Rich_Harper_Band-Workin_On_Memp3,0.25476032989693354, C, major,0.3864942528735632, 128.714416504,0.13984413780642532,0.04249951253606589,3.4581364940116954e-06,0.1647203382498964
11,music/Jazz/Kasey_Goveia-World_on_a_Stringmp3,0.15143723339480644, F, major,0.39439655172413796, 126.789970398,0.2504722978773902,0.03966142681205591,2.566622075231408e-06,0.16719401528609315
12,music/Soundtracks&More/Beoulve-Eternal_Landsmp3,0.2032716597752034, D, minor,0.4281609195402299, 128.519699097,0.12658750107937808,0.10059040455575104,4.6504757198977655e-06,0.17172302708525647
13,music/Blues/Richie_Loidl-Octave_Stompmp3,0.2361146958453577, F, major,0.40301724137931033, 128.156784058,0.12641927872915024,0.09963737209398979,5.431109536309626e-06,0.17303880383146888
14,music/Blues/Jimmy_D_Lane_and_Double_Trouble-Its_Timemp3,0.16406318916958998, A, minor,0.3843390804597701, 126.688644409,0.2934707775484299,0.03323552559184002,3.2886090182859685e-06,0.17502237227572967
15,music/Reggae/Dubistry-Roll_Awaymp3,0.21394196909904134, G, major,0.3771551724137931, 129.005554199,0.20672312110091404,0.0848908282314531,3.768368205936991e-06,0.1765429718426815
16,music/Alternative&Punk/Alkaline_Trio-Trouble_Breathingmp3,0.2122617811161092, E, major,0.39727011494252873, 128.264480591,0.2511818642287925,0.03782387278879521,4.821816913684194e-06,0.17970849097862784
17,music/Country/The_Wakefields-And_I_Crymp3,0.15670668639165578, G, major,0.3706896551724138, 129.341247559,0.2550679660155806,0.11724183226179367,1.119129665407812e-06,0.17994145179422186
18,music/Country/Jim__Wilson-Simple_Thingsmp3,0.2849370946935068, A, major,0.3879310344827586, 128.737136841,0.1643445841116132,0.06820569018913336,1.7917084743433007e-06,0.1810840390370973
19,music/Rock&Pop/The_Iguanas-Flame_Onmp3,0.2521200601320781, C, major,0.39727011494252873, 128.071426392,0.22883331082905095,0.02876791698385135,1.2470436815744853e-06,0.18139852998623812
20,music/Rock&Pop/The_Minus_5-Twilight_Distillerymp3,0.22461588752800146, C, major,0.39798850574712646, 127.898765564,0.2125694805521626,0.0722690473187237,2.8390620119897313e-06,0.18148915204160526
21,music/Religious/Ionatan_Ille-vecerniemp3,0.16343090784985548, C, major,0.3864942528735632, 129.073623657,0.28962198549296403,0.07497938643702551,3.194705566719115e-06,0.182905945471795
22,music/Country/Whiskey_Runners-Signs_of_Lifemp3,0.1615581511778763, A, minor,0.3843390804597701, 128.289199829,0.29610482510960007,0.07300310919727326,1.5659250501570985e-06,0.18300134637391402
23,music/R&B&Soul/Groove_Generator-Gonna_Love_Ya_Babymp3,0.3087925417782831, E, major,0.42887931034482757, 128.184509277,0.04194437936807391,0.14989800093865302,6.467452121296195e-06,0.1859041399763918
24,music/Electronic&Dance/Charles_Feelgood-Filtered_Madnessmp3,0.256666754933547, A#, major,0.41163793103448276, 128.570983887,0.18175530530750278,0.08576665274919418,5.457664717804931e-06,0.18716642033788888
25,music/Latin/A_Jacarand-Corcovadomp3,0.1532743077816135, A, minor,0.4073275862068966, 128.5440979,0.32535789353686423,0.05109670547723132,3.937148805526117e-06,0.18741208603028223
26,music/Rock&Pop/Neko_Case-If_You_Knewmp3,0.19654562379453894, E, minor,0.4166666666666667, 128.825195312,0.17420610830151015,0.14970816916871724,1.8417683893264868e-06,0.18742568193996448
