,id,scaled_rp,scaled_js,scaled_mfcc,scaled_skl,aggregated
0,music/Jazz/Concentric-Hollow_Treemp3,0.0,0.0,0.0,0.0,0.0
1,music/Rock&Pop/Southern_Rock_Allstars-Tough_Situationmp3,0.12334807699656253,0.07239098074641877,0.01615071547553922,6.154602823751206e-07,0.05297259716970072
2,music/Blues/Matt_Thorpe-Blues_Wont_Leave_Me_Tonightmp3,0.12163809796360507,0.08025677290751008,0.01935861713145941,1.3741262594750559e-06,0.05531371553220851
3,music/Childrens's/MediteraCoUk-Children_Songsmp3,0.12273641711123331,0.09674827456515676,0.01716930961835158,8.987984243014442e-07,0.059163725023291494
4,music/Latin/Paulo_Muniz-Perdomp3,0.14565602586489051,0.06639189105667631,0.030179950319320914,8.706204992958434e-07,0.06055718446534676
5,music/NewAge/Green_sun-The_Templemp3,0.19054680451971018,0.006220077439298523,0.05265891132774803,2.867003706804897e-06,0.062357165072615885
6,music/Country/The_Wakefields-What_You_Domp3,0.13303721400837684,0.07810834560331939,0.039108882591939224,1.1743751794258066e-06,0.06256390414470372
7,music/Latin/Marc_Levy_featuring_Jazz_Brazilian_Funk-Brazilian_Dancemp3,0.1212476553297325,0.10344996527907535,0.029919357255253888,2.714495484662679e-06,0.0636549230898866
8,music/Religious/Rachel_Scott_Music-Get_A_Lifemp3,0.1267800699289081,0.09469026750621717,0.036398650185322914,1.464540056451849e-06,0.06446761304012616
9,music/Childrens's/Average_Dad-I_Was_in_a_Bandmp3,0.1262639413388005,0.11525898761087763,0.017730439673241585,1.1075384289954986e-06,0.06481361904033718
10,music/NewAge/Michael_Fix-Passionfruitmp3,0.15042606957668836,0.08043320408055794,0.033468039480235294,1.3138699436152237e-06,0.0660821567518563
11,music/Jazz/subfive-Bushmanmp3,0.14830116282353958,0.07014452977246913,0.046755658034655076,1.0311335574748099e-06,0.06630059544105532
12,music/World/Voice_of_Golden_Eagle-SAGE_UPON_THE_WINDmp3,0.17553806963649926,0.04967717556694677,0.04027115769966009,9.745541293126478e-07,0.06637184436430886
13,music/Rock&Pop/The_Church-Song_In_Spacemp3,0.12490860147168037,0.11418448867943248,0.028840740615530245,1.7522896880979085e-06,0.0669838957640828
14,music/Soundtracks&More/david_elias-Christmas_Bluemp3,0.16178524938652294,0.061219986916796844,0.04569370086484028,4.165513387494631e-07,0.0671748384298747
15,music/R&B&Soul/Unique_Image-Your_Bodymp3,0.15294989217424243,0.093347165072834,0.024712384518928755,1.3823442991366901e-06,0.06775270602757608
16,music/Jazz/Rudy_Albano-Vals_y_lamentomp3,0.17270977218693565,0.06485108489535209,0.03436977530748852,9.423050523332356e-07,0.06798289367370715
17,music/Alternative&Punk/Dirty_Three-I_Really_Shouldve_Gone_Out_Last_Nightmp3,0.11257633158164936,0.1262528276048456,0.03473631437896846,2.5206598299702997e-06,0.06839199855632336
18,music/Religious/Tom_Read-Then_sings_my_soulmp3,0.13658835108000206,0.08844419390963398,0.04923170896618702,1.1990613640061619e-06,0.06856636325429677
19,music/Rock&Pop/Matt_Thorpe-Make_Me_Understandmp3,0.16841538087081345,0.0754567590303501,0.03102305433987547,9.067132849612021e-07,0.068724025238581
20,music/Country/The_Wakefields-Falling_Down_Bluemp3,0.12995409721264603,0.07001853845834335,0.07509391384789384,1.1210552628615186e-06,0.06876691764353653
21,music/EasyListening&Vocals/JG_Doyle-Wind_Carries_Me_Homemp3,0.17680415004560582,0.06604978503327999,0.03222898828439538,1.583814301637976e-06,0.0687711267943957
22,music/Blues/Blues_Allstars-Blues_Walked_Throughmp3,0.1657440143413242,0.07369762577666691,0.03588610784994683,8.262053521720135e-07,0.06883214354332252
23,music/Jazz/Blue_Train-Stinkymp3,0.1482555570139077,0.05854316742393561,0.07289152155339329,4.2027036882096657e-07,0.06992266656540135
24,music/Blues/DANNY_COWAN_GROUP-When_The_Blues_Follow_You_Homemp3,0.17276054914711322,0.08203729424556475,0.0278147819612881,1.1707672884454396e-06,0.07065344903031362
25,music/Religious/Randy_Vild-Invisiblemp3,0.14587343224837473,0.06438293112764037,0.07294457523249882,5.357066296641453e-07,0.0708003685787859
26,music/Blues/Ed_Stallman-Stevie_Raymp3,0.16166203478335994,0.08331109145106788,0.0389753955399566,1.1527350240650146e-06,0.07098741862735213
27,music/Blues/Matt_Thorpe-Watch_Outmp3,0.1842483431550581,0.06414329209636555,0.03692955193651691,1.1892329950805697e-06,0.0713305941052339
28,music/Blues/Mick_Clarke-Talking_with_the_Bluesmp3,0.1383409972968797,0.08981733365234286,0.057858344755945396,1.1987744322445071e-06,0.07150446861990005
29,music/Jazz/Ivan_Smirnov-Dos_Tontosmp3,0.12065528861250346,0.08067879522212275,0.08483058934531529,1.3338809547850113e-06,0.07154150176522407
30,music/Jazz/Idris_Ackamoor__Ensemble-Cubanamp3,0.1285117615638556,0.06754650888944129,0.09087494391138921,1.1661707930892514e-06,0.0717335951338698
31,music/Blues/Matt_Thorpe-Iced_and_Bluemp3,0.1730231356029354,0.094417010445485,0.020546904292853236,1.5785027932126797e-06,0.07199715721101671
32,music/Religious/SetApart-Draw_Memp3,0.13791134529662052,0.06880325288737377,0.08141074381181272,1.8441762719749475e-06,0.07203179654301975
33,music/R&B&Soul/Dturnment_Daniel-Get_Readymp3,0.1482592432758429,0.11107705656438274,0.02895542069531437,1.4243786070613278e-06,0.07207328622853676
34,music/Country/Jeffrey_Luck_Lucas-Cascademp3,0.12829951594708064,0.0857585451609825,0.07440703581680384,6.644655402488336e-07,0.07211644034760181
35,music/Comedy&SpokenWord/CHEERS_comedy_duo-smokie_medleymp3,0.15009033937700303,0.10841570733395918,0.030752428713680703,2.0966984508110894e-06,0.07231514303077342
36,music/Religious/Randy_Vild-Children_of_Zionmp3,0.11321505174473373,0.06718566019689036,0.1092423734856075,6.701833507038432e-07,0.07241093890264558
37,music/Latin/Marc_Levy_featuring_Jazz_Brazilian_Funk-Ma_Coucouniamp3,0.14559464700771063,0.11482159171085984,0.029307981793483272,3.6580833267828567e-06,0.07243196964884513
38,music/Blues/Dean_Ryan-Too_Much_Cocainemp3,0.1606212732411027,0.10197625363387644,0.02754550092507791,1.3173980644805623e-06,0.07253608629953037
39,music/NewAge/Tradewinds-Awakeningmp3,0.2033698664389422,0.004493668690048911,0.08240466472840818,2.322603747784272e-06,0.07256763061528677
40,music/Rock&Pop/Phil_Rose-Sometime_Soonmp3,0.18781710159711712,0.07514528744982074,0.02733328620865578,1.3589432758599676e-06,0.07257425854971737
41,music/Rock&Pop/Ariadna_Project-Seasons_Of_Darknessmp3,0.15172292767699458,0.11035942269919581,0.02910106668244319,2.2520182933242467e-06,0.07279641726923172
42,music/Rock&Pop/Infernal_Requiem-Midnights_Operamp3,0.13259043906183285,0.11865142961941615,0.04006068710853223,2.267987614492207e-06,0.07282620594434892
43,music/Blues/The_Skyla_Burrell_Blues_Band-Before_You_Gomp3,0.13243887658519646,0.11064586213842115,0.0507339655723497,1.6301554893222277e-06,0.07345508361286415
44,music/Blues/Robbie_King-Tell_Memp3,0.14248277736888537,0.09479223824681204,0.05679567303259594,1.787936055952028e-06,0.07351811914608733
45,music/Rock&Pop/Southern_Rock_Allstars-Better_Off_Alonemp3,0.15101604801153687,0.11523449437493483,0.02893564946001266,2.391637166065404e-06,0.0737971458709126
46,music/Religious/SetApart-Forever_I_Give_You_Praisemp3,0.14686498478975638,0.06927492206877676,0.08050328387291089,1.1013971538931875e-06,0.07416107303214949
47,music/Country/Hank_Dogs-Whole_Waymp3,0.15021759329254009,0.08368281235534397,0.0637820550252322,9.57933911161652e-07,0.07442085465175685
48,music/Country/Jeffrey_Luck_Lucas-Old_Mexicomp3,0.1494953143976461,0.10249358576436703,0.04700303185833093,2.002841872994843e-06,0.07474848371555426
49,music/Alternative&Punk/Bright_Eyes-Gold_Mine_Guttedmp3,0.16127438540148895,0.07048557085945581,0.0677073972425917,1.6764238978571905e-06,0.07486725748185857
50,music/Jazz/Elena_Suchankova-Ive_Got_Completely_Lost_in_Yoump3,0.1463452530084051,0.07992785695694433,0.0748289758373338,4.096478034069595e-07,0.07527562386262165
51,music/Latin/Maria_Isabel-Mr_Recordarasmp3,0.1565955948443006,0.11375766331312498,0.03086572962830923,4.159743644815057e-06,0.0753057868823449
52,music/Alternative&Punk/Circa_Survive-Handshakes_At_Sunrisemp3,0.11433873860477789,0.0809137942169404,0.1066228355942934,1.546429675681358e-06,0.07546922871142184
53,music/Country/Misty_Dawn_Work-Jesus_Hold_My_Handmp3,0.19183683005564076,0.08450568475199831,0.02625746439525721,1.510511669091089e-06,0.07565037242864134
54,music/World/Frula_Show-Uzdasimp3,0.16073593156304153,0.09558304889708936,0.046329665035743046,2.3339647741016714e-06,0.07566274486516202
55,music/Comedy&SpokenWord/Tales_2_Tell-Rendezvous_With_Deathmp3,0.17310141934583492,0.03813065584860924,0.09205470253059518,1.6050038673644798e-06,0.07582209568222668
56,music/Country/Caitlin_Cary-Sleepin_In_On_Sundaymp3,0.1971665417837271,0.06830107025702924,0.03791451020044379,5.672214607190035e-07,0.07584567236566521
57,music/Alternative&Punk/Loquat-Time_Bombmp3,0.17753654279718956,0.0776039843135371,0.048247038828685404,5.896074913288947e-07,0.07584703888672585
58,music/Rock&Pop/xjapan-Rusty_Nailmp3,0.12647838832890013,0.14082048661189778,0.03636677571931723,2.8441270854999996e-06,0.07591712369680016
59,music/World/Mynta-Song_from_Brahmaputramp3,0.12183950285513967,0.10017298593814275,0.08171008027586377,9.341025980972077e-07,0.07593087579293607
60,music/World/Tane-Candle_DanceIn_That_Silencemp3,0.1703974579537695,0.08616820708792323,0.047211435622568215,1.2418136463037308e-06,0.07594458561947681
61,music/Country/Robert_Allen-Blues_Over_Yoump3,0.18820462637295085,0.08731374269568976,0.029264807009078672,1.6201608890931248e-06,0.07619619905965208
62,music/Religious/Marty_and_Bob_Abegg-A_New_Songmp3,0.17148680546671607,0.09438415442978154,0.0392783355051663,1.3509509258691806e-06,0.07628766158814745
63,music/EasyListening&Vocals/Piano_Stories-Sherif_Francis-Once_upon_a_timemp3,0.20761405190589088,0.07438221195651948,0.023842102493100332,8.333065737541403e-07,0.07645979991552111
64,music/Rock&Pop/Stormgarde-The_Nightstormmp3,0.12063715843408424,0.14233706922868058,0.043189548002630786,4.110408623453202e-06,0.07654197151850475
65,music/Blues/Blues_Allstars-Stiks_Chicago_Bluesmp3,0.18201266163479798,0.07855124825187497,0.04629491698885604,1.6116392760784834e-06,0.07671510962870128
66,music/Alternative&Punk/Woven_Hand-My_Russiamp3,0.1524951424413147,0.12062557392507157,0.03378262359471138,1.2652867237206027e-06,0.07672615131195534
67,music/Country/Terry-If_Youre_Not_Sinceremp3,0.135613464596102,0.11784623838659908,0.05359053931120113,2.58223636300941e-06,0.0767632061325663
68,music/Rock&Pop/Nightfist-Chapter_III_The_Herman_Spectre_Legacymp3,0.09506548670287442,0.12420156622876305,0.08781655489922491,2.4228963065262134e-06,0.07677150768179222
69,music/EasyListening&Vocals/Paulo_Muniz-Viagemmp3,0.15448059427111283,0.11550782865106009,0.03731024761969156,1.7018789169069492e-06,0.07682509310519535
70,music/Blues/Da_Bottomfeeders-Catfish_Bluesmp3,0.1633106868783197,0.11940807013757623,0.025173223527712382,2.6062721734270923e-06,0.07697364670394544
71,music/Jazz/Rudy_Albano-Point_of_viewmp3,0.21314909361568507,0.05924897225883842,0.03568158418823645,1.3201601129596507e-06,0.07702024255571822
72,music/R&B&Soul/Mother_Funk_Conspiracy-FRONTBUTTmp3,0.11884664236572039,0.09341955286355015,0.09623116805684466,1.4562818865767715e-06,0.07712470489200045
73,music/Childrens's/diAblo-Suturamp3,0.16798222951767494,0.09090007212279547,0.04968059841169348,1.1046945549312479e-06,0.07714100118667971
74,music/Rock&Pop/Phil_Rose-Going_Nowhere_Fastmp3,0.1969452206939061,0.0822940259216024,0.029388776284813355,1.556659123916129e-06,0.07715739488986144
75,music/Alternative&Punk/Robert_Allen-High_On_The_Hogmp3,0.1667160348863676,0.08688414187395797,0.05561614491453018,9.332991371003142e-07,0.07730431374349822
76,music/Blues/Lewis_Ray_Cammarata-Dont_Let_Love_Slip_Awaymp3,0.1681812149753197,0.10619650510599056,0.03577372317735065,1.5184756362779544e-06,0.0775382404335743
77,music/Rock&Pop/Dead_To_Fall-Eternal_Gates_of_Hellmp3,0.11230485656183699,0.14551802804803113,0.052598082076846006,2.218956989756982e-06,0.07760579641092596
78,music/Blues/Janet_Murphy-It_Aint_Our_Homemp3,0.19674738784210588,0.08655219042626491,0.027166582021525734,6.435401134323419e-07,0.07761670095750248
79,music/Reggae/Klezska-Skavanagilamp3,0.12614491142172166,0.08872053527986558,0.09569668969629169,1.7496775544632498e-06,0.07764097151885835
80,music/Rock&Pop/The_Surfonics-Pyramid_Rockmp3,0.15395756042977454,0.11778347836211342,0.03950355816926775,1.9952945466801773e-06,0.0778116480639256
81,music/World/Al_Tringali-Manoa_Valley_Melemp3,0.13613492009430184,0.12459401975487652,0.05072845659509862,1.492371537077886e-06,0.07786472220395352
82,music/Country/Forrest_Lee_Jr-One_George_Jonesmp3,0.16758956474280484,0.10904821548662492,0.03514485844156642,1.0634757773354468e-06,0.07794592553669338
83,music/Rock&Pop/db4-last_summerdaymp3,0.19164622435400078,0.08441693607351365,0.03612255591957662,4.720032749981808e-06,0.07804760909496025
84,music/Religious/Floodgate-More_Lovemp3,0.18125206638345098,0.10118309256068928,0.03021339027223721,1.06328000103902e-06,0.07816240312409463
85,music/Blues/Dorian_Grey-Nigels_Bluesmp3,0.15321044339812293,0.12313792220145113,0.03793716462084099,3.0138444127273773e-06,0.07857213601620694
86,music/Rock&Pop/Comets_on_Fire-The_Antlers_of_the_Midnight_Sunmp3,0.11242834114474735,0.167328135114727,0.03558121630841667,4.574525879183854e-06,0.07883556677344256
87,music/EasyListening&Vocals/John_Rhyman-Fantasia_of_the_heartmp3,0.1741651603181275,0.10945517306718612,0.03192250052246925,1.4224424618030837e-06,0.07888606408756117
88,music/Blues/Joe_Galea_Band-Money_Treemp3,0.209971785039633,0.06550638330729626,0.0403744606273319,7.37762680198241e-07,0.07896334168423534
89,music/Rock&Pop/db4-against_the_windmp3,0.19441150230022744,0.10311328985234265,0.019115912876715695,3.583295477759349e-06,0.07916107208119089
90,music/EasyListening&Vocals/Garry_Schultz-Have_You_Ever_Beenmp3,0.16802897754931492,0.10954405411462531,0.0407641496966605,2.3614889498049848e-06,0.07958488571238764
91,music/Religious/Randy_Vild-Pass_Over_Memp3,0.16214341905674892,0.07588323856875055,0.08055711357252181,7.978748150319853e-07,0.07964614226820907
