,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Soundtrack/MassEffect3-LeavingEarthmp3,0.0, E, minor,0.0, 155.900695801,0.0,0.0,0.2679079020780827,0.0,0.04465131701301378
1,music/Klassik/Mozart_RequiemInDMinorK626-3Sequentia_Lacrimosamp3,0.13154188287304716, D, minor,0.11743772241992882, 111.442993164,0.42557052785697363,0.35999516793566977,0.8753423919274091,3.844111930280561e-06,0.3183152561874932
2,music/WorldMusic/EstasTonne-TheSongoftheButterflymp3,0.12850198112513186, C, minor,1.0, 172.265289307,0.4438159106578709,0.40025944865882185,0.0,1.461528303156439e-06,0.3287631336616879
3,music/Klassik/Bach-Toccaqta&FugueDMinorBWV565Toccatamp3,0.12562389341178778, D, minor,0.08051601423487545, 117.647331238,0.4273469543913176,0.42774764027413503,0.9336316881879555,1.932779996250724e-06,0.3324780205466779
4,music/Jazz/LouTavano-TheCallmp3,0.17187984505039022, E, minor,0.17348754448398576, 184.570266724,0.5489101254111186,0.2545511099073697,0.8471448206228617,6.400539821844902e-07,0.33266234758828467
5,music/Soundtrack/Interstellar-NoTimeforCautionmp3,0.1279173911880481, A, minor,0.1561387900355872, 119.966659546,0.8178785330648732,0.31051407624527055,0.6629827419467116,7.874105909583273e-07,0.3459053866485136
6,music/Jazz/MichaelWollnyVincentPeiraniTheKissmp3,0.12179242756319564, C, major,0.22197508896797152, 172.265686035,0.39856609759547307,0.47510585529462235,0.8633424740088007,3.0562375291740425e-06,0.3467974999445988
7,music/Soundtrack/Outlander-DanceoftheDruids(featRayaYarbrough)mp3,0.11909271224344872, A, minor,0.18905693950177935, 136.45451355,0.5521882225249161,0.43180163892278384,0.791255461546456,1.9232564487823872e-06,0.3472328163326388
8,music/Klassik/AliceSaraOtt-PréludeinDFlatMajor(_Raindrop_)Op28No15mp3,0.12971434051431563, C#, major,0.2833629893238434, 152.223327637,0.3571350264608401,0.6561703186161654,0.6575340247836651,3.214001988841511e-05,0.3473248066197863
9,music/Soundtrack/LordOfTheRings-TheBattleOfThePelennorFieldsmp3,0.1079104530758893, A, minor,0.19795373665480426, 165.502151489,0.48405950404162845,0.41195500090628684,0.9017147487936116,3.745037149391919e-07,0.3505989696626559
10,music/Rock/Radiohead-Creepmp3,0.21400523682861872, C, major,0.11254448398576512, 92.4155807495,0.6390408679485429,0.2739343544934736,0.8914939511075102,1.31515472488238e-06,0.35517003491977256
11,music/Soundtrack/PiratesOfTheCarribean-HansZimmer-DavyJonesmp3,0.1452953623646197, D, major,0.10987544483985764, 129.928344727,0.5526514197677578,0.46730772126727155,0.8980077455283059,1.8722586190725056e-06,0.3621899276710719
12,music/Jazz/PaoloFresuJanLundgren-Kristallendenfinamp3,0.14209984398724773, D, minor,0.12055160142348754, 140.128921509,0.415147256728281,0.7084474069478622,0.7995902703594948,1.0855804688680058e-05,0.36430787254184366
13,music/Klassik/LangLang_LaCampanellaIIetudeforpianoinGsharpminor(GrandPaganiniÉtudeNo3)S1413(LWA1733)mp3,0.12926292024795755, G#, minor,0.22108540925266904, 163.483779907,0.3904577275468857,0.6696049633522655,0.8013286727856705,1.4734137256764216e-05,0.36862573788711755
14,music/Jazz/WhiplashSoundtrack-TooHipToRetiremp3,0.23928245037986898, C, minor,0.14012455516014236, 154.925735474,0.5292840179775097,0.3681652972703343,0.9363546987802751,4.7606546412052994e-07,0.36886858260559907
15,music/WorldMusic/AndreyVinogradov-MedievalTunemp3,0.2275128326750028, G, minor,0.09386120996441281, 111.668838501,0.5057846948841632,0.858074598235725,0.5691645645482859,5.619193155934506e-06,0.3757339199167909
16,music/Soundtrack/TheHobbit3-HowardShore_Ironfoot[ExtendedVersion]mp3,0.10582355676703822, D, major,0.29670818505338076, 138.597213745,0.4770788983644177,0.5479168537589361,0.837260858251872,1.0570962561838783e-06,0.37746490154865014
17,music/WorldMusic/Wardruna-Wunjomp3,0.25655774908201734, B, minor,0.23354092526690393, 139.853485107,0.8007140678459326,0.1650158762332014,0.8204270745476814,9.966601314029768e-07,0.37937611493931134
18,music/Klassik/Liszt-Totentanzmp3,0.12292525358674289, D, minor,0.7393238434163701, 164.038589478,0.37845837664310233,0.285557359824243,0.763632005586353,2.087432314238225e-06,0.38164982108152096
19,music/Soundtrack/TheWitcher3-TheFieldsofArdSkelligmp3,0.11541935476451394, D, minor,0.13701067615658363, 178.205566406,0.45130197180027903,0.7045992876552298,0.896324631342953,8.973691977465018e-07,0.3841094698481262
20,music/Klassik/Rachmaninov-PréludeinCsharpminorOp3No2mp3,0.13185389346971543, C#, minor,0.12366548042704627, 116.732597351,0.4797290438747001,0.7379402017749592,0.8456952171366706,5.587078584190378e-05,0.38648995124482227
21,music/Electronic/DaftPunk-Withinmp3,0.1584024269464367, C#, major,0.1512455516014235, 110.342224121,0.6337018841462465,0.5167600415100267,0.8945493571666457,5.617883854335611e-07,0.39244330385986076
22,music/Jazz/WhiplashSoundtrack-Caravanmp3,0.18540385017732672, C#, major,0.4724199288256228, 142.548370361,0.489819922925715,0.3498894923595456,0.8906125713360936,1.2576610570428746e-06,0.39802450388089355
23,music/Klassik/Pachelbel_CanonAndGigueInDMajor-1Canonmp3,0.12308178598396563, C#, major,0.14101423487544484, 152.013336182,0.47633170602489394,0.8555602430145838,0.8587679307213696,1.5204097900221821e-06,0.4091262368383413
24,music/WorldMusic/JohnButler-Oceanmp3,0.19405329802473578, E, major,0.37055160142348753, 97.3883056641,0.5200615252434126,0.6755537006017327,0.6953997112472953,1.90786000865487e-06,0.4092702907334454
25,music/Soundtrack/GameOfThrones-MainTitlesmp3,0.17139372144508325, C, minor,0.07784697508896797, 172.265808105,0.8006853582979492,0.46173265559857196,0.954229563451416,1.2837797910385897e-06,0.41098159294362996
26,music/Jazz/JukkaPerkoAvara-TearsInHeavenmp3,0.1580316474858043, A, major,0.10275800711743772, 98.4524993896,0.7115666428288541,0.5760456566325853,0.9182322973651569,3.8976693906515124e-06,0.4111063581832048
27,music/WorldMusic/TheHU-WolfTotemmp3,0.3406593050864553, D#, major,0.1650355871886121, 86.0263519287,0.8345801730869504,0.23490007376702393,0.8968529768394948,2.8287800057566265e-07,0.4120047331410895
28,music/Jazz/KeithJarrett-PartIITokyomp3,0.12756806837914386, E, major,0.4266014234875445, 163.889724731,0.33524294199325744,0.7938413933140981,0.8134736104502667,0.00013496809993419749,0.4161437342873741
