,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/WorldMusic/EstasTonne-TheSongoftheButterflymp3, C, minor, 172.265289307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,music/Klassik/Liszt-Totentanzmp3, D, minor, 164.038589478,0.03144459726071897,0.035468514146283964,0.27146049258004756,0.7504222972972973,0.9663751472827445,0.08702502278339654,0.24344624530368056,0.2137563889715224,0.3249248382032115
2,music/Soundtrack/TheWitcher3-TheFieldsofArdSkelligmp3, D, minor, 178.205566406,0.07749035154209173,0.1514911615835101,0.2968612904218843,0.8813344594594594,0.9806373296956006,0.046742554309123295,0.2842381644149455,0.3795193774237813,0.3872893361062995
3,music/Soundtrack/Outlander-DanceoftheDruids(featRayaYarbrough)mp3, A, minor, 136.45451355,0.040861042956619645,0.06431973068955546,0.5286406177403167,0.8517736486486487,0.9865570821912911,0.10350010554108147,0.3167905232649923,0.30314631954286086,0.39944863382192075
4,music/Klassik/Mozart_RequiemInDMinorK626-3Sequentia_Lacrimosamp3, D, minor, 111.442993164,0.03982331754090742,0.07895269907062766,0.34963800706320713,0.9298986486486487,0.9842511379492895,0.3036929956746213,0.39410749626796954,0.11995870374029081,0.40004037574444523
5,music/Soundtrack/LordOfTheRings-TheBattleOfThePelennorFieldsmp3, A, minor, 165.502151489,0.06185482257147076,0.08537130032710956,0.2814570745011313,0.9054054054054054,0.9849122209567028,0.18329809681028889,0.555571280681444,0.15066585493293633,0.4010670070233111
6,music/Soundtrack/TheHobbit3-HowardShore_Ironfoot[ExtendedVersion]mp3, D, major, 138.597213745,0.08545401711560285,0.1186634501571751,0.4718076032674834,0.9003378378378378,0.977526114430108,0.16984813474786284,0.2937079931831608,0.2471867148096326,0.40806648319360794
7,music/Klassik/Bach-Toccaqta&FugueDMinorBWV565Toccatamp3, D, minor, 117.647331238,0.08662800367191328,0.2151474211456461,0.3734811045765888,0.933277027027027,0.979414492877977,0.087022768669094,0.46200213098138804,0.14133626883613046,0.4097886522232205
8,music/Klassik/Rachmaninoff-TheIsleoftheDeadOp29mp3, A, minor, 117.387657166,0.05546133374971693,0.0858490133221107,0.3461232568479454,0.8112331081081081,0.9694502609801436,0.42810427188177214,0.4128715575504984,0.27965450386207336,0.42359341328779604
9,music/Jazz/MichaelWollnyVincentPeiraniTheKissmp3, C, major, 172.265686035,0.08738448880862365,0.2579682990289891,0.2000318817203114,0.9028716216216216,0.9815519971385984,0.12034449577975502,0.5057593403694647,0.3510198501975479,0.42586649683311395
