,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/R&B&Soul/BONNY_FERRER-How_can_it_bemp3,0.0, D#, major,0.0, 155.522674561,0.0,0.0,0.0,0.0,0.0
1,music/Rock&Pop/Hope-One_Way_Trainmp3,0.1756240177188806, B, major,0.3360655737704918, 155.319946289,0.08927184255639535,0.11670185910592668,0.9543847642543334,1.111385361627919e-06,0.2786748614652316
2,music/Rock&Pop/Rachel_Loy-Big_Skymp3,0.18279708838569014, D#, major,0.3333333333333333, 155.503677368,0.06934899849368102,0.13208977927569188,0.9597463654777545,7.387293279791983e-07,0.2795527172825798
3,music/Rock&Pop/Paige_Harwell-Country_Shredmp3,0.27195610604153664, G#, major,0.33469945355191255, 155.177871704,0.07705465110086719,0.08565362572873718,0.9752741268038673,2.59734893192993e-06,0.2907734267626421
4,music/Alternative&Punk/Taking_Back_Sunday-A_Decade_Under_The_Influencemp3,0.23581645595773634, D, major,0.34289617486338797, 155.455795288,0.0795252462705191,0.12625997852798435,0.9614298829575154,1.371142117578158e-06,0.29098818495321016
5,music/Alternative&Punk/Islands-Rough_Gemmp3,0.1762362034151866, F#, major,0.3203551912568306, 155.29574585,0.2332262578085621,0.07733772007133827,0.9419287344290455,7.34087572947093e-07,0.29151414017808935
6,music/Country/Merle_Haggard-Wishing_All_These_Old_Things_Were_Newmp3,0.17087613960368372, C, major,0.3224043715846995, 154.976211548,0.1675548702082159,0.1733189284225153,0.9200342257041288,1.0927238524737687e-06,0.29236493804118263
7,music/Childrens's/Kids_Zong_of_the_Week-Here_Come_the_Skunksmp3,0.23156612030124687, D, major,0.32581967213114754, 155.65562439,0.10918926304529315,0.1541958930458188,0.9592817720027229,1.6678561937465888e-06,0.2966757313970705
8,music/Reggae/Stick__Figure-Winds_from_the_Westmp3,0.35503603360837205, G, major,0.3073770491803279, 155.012573242,0.12637254168651954,0.09049268925123828,0.9070372126034271,1.741483123987458e-06,0.2977195446355015
9,music/Country/The_Merritts_featuring_Randy_Howard-Clints_Songmp3,0.23742542280110857, D, major,0.32172131147540983, 154.447067261,0.22452641756112432,0.09401560375600174,0.9490180845306379,1.524271454551384e-06,0.30445139406595617
10,music/Alternative&Punk/Belle_and_Sebastian-Another_Sunny_Daymp3,0.2887208519896708, G#, major,0.3333333333333333, 155.261886597,0.09733957219655091,0.1701786016614709,0.9469488417093604,1.0879700338652059e-06,0.3060870481434034
11,music/Rock&Pop/Rai-Evermoremp3,0.20187010741708042, C#, minor,0.3442622950819672, 152.928268433,0.2932998251268663,0.04867522431651245,0.960727401849425,3.06960497270035e-06,0.3081396538994707
12,music/Blues/Earl_Oliver-Weary_Ragmp3,0.26213686240150047, G, major,0.3237704918032787, 154.331542969,0.24750978684524377,0.06692649079186817,0.9567928633451613,1.6185217336580474e-06,0.3095230189514644
13,music/Childrens's/Monsieur_Zimmerman-Jaime_parler_francaismp3,0.28369084163807373, E, major,0.3353825136612022, 154.829086304,0.1632045725735585,0.11922621505567124,0.9620029071187003,1.2638421328570085e-06,0.3105847189815565
14,music/Soundtracks&More/Patrick_Kirst-Four_Cornersmp3,0.33361569538149277, A, major,0.3463114754098361, 155.814025879,0.12060187172943398,0.11805229049142082,0.952195317687498,3.373349056360468e-06,0.3117966706747896
15,music/Rock&Pop/Ian_Moore-New_Daymp3,0.21266697028083084, C, major,0.32786885245901637, 154.643966675,0.2182485616581569,0.16031797369821169,0.9566511915883057,9.04262451985808e-07,0.3126257423244956
16,music/Reggae/Sim_Redmond_Band-In_An_Instantmp3,0.2468144150542198, E, major,0.32172131147540983, 153.412109375,0.2923461821614102,0.06881586884204177,0.9663976348151737,1.4787963837020847e-06,0.3160161485241065
17,music/Alternative&Punk/Numic-My_Enemymp3,0.2040622489580116, G#, minor,0.3620218579234973, 154.445007324,0.29955039957267776,0.055901277454221146,0.9762270881029789,1.1002222082470505e-06,0.3162939953722658
18,music/Jazz/Chasm-Monkey_in_the_Middlemp3,0.3074608190648684, D, major,0.3435792349726776, 154.517364502,0.21767366283360515,0.09071684914373744,0.9414955565682416,1.11763991390581e-06,0.3168212067038407
19,music/R&B&Soul/MBD_Music_By_Dezign-The_Love_Of_My_Lifemp3,0.17286831208384373, F, major,0.3155737704918033, 153.744247437,0.3672544948214056,0.11576817214922873,0.9436404774379596,4.5037718852598465e-07,0.31918427956023826
20,music/EasyListening&Vocals/Fujiyama-Geisha-SAKURAmp3,0.24701119958061324, E, minor,0.3640710382513661, 154.765579224,0.2802104890256564,0.07699333986212958,0.9474825600506903,3.4438244710899e-06,0.31929534509915447
21,music/Latin/Moncloband-Nocturna_Luzmp3,0.19440115958198598, F, major,0.34562841530054644, 153.738571167,0.3634613152460964,0.09872955500519862,0.9180438312769487,5.616565354319385e-07,0.32004413967788525
22,music/Childrens's/dae_hong-odemp3,0.19351399864406685, G, major,0.3155737704918033, 154.802764893,0.35523713878117524,0.09487362007185646,0.9629485419816096,4.830565838596422e-06,0.32035865008939174
23,music/Latin/Federico_Aubele-Diario_De_Viajemp3,0.24370066269832097, D, minor,0.3668032786885246, 156.284622192,0.22898434356434955,0.1466578809962143,0.9532345514576699,1.4606739507298885e-06,0.32323036301317165
