,id,scaled_rp,key,scale,scaled_levenshtein,scaled_js,bpm,scaled_bh,scaled_rh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
7312,music/Modern&Soundtrack/Soundtrack/TheWitcher3-Soundtrack/TheWitcher3OST/15Widow-makermp3,0.21290278356494408, D, minor,0.26122754491017963,0.04282409686475547, 120.058784485,0.6900107051873462,0.18406959008644136,0.283255382982579,0.9834619351515894,1.0702437044048684e-12,0.33221900484361316
7313,music/Modern&Soundtrack/Orchestral&Instrumental/TwoStepsFromHell-ClassicsI/20-TwoStepsFromHell-Asimovmp3,0.20395060425718073, C#, major,0.25798403193612773,0.056027609134313414, 166.63117981,0.8186877049060853,0.1750761133284387,0.177500283691481,0.9685398061139452,1.8717714289136344e-12,0.3322207691711805
7314,music/Latin/Estilo_Moleque-Cosme_e_Damiaomp3,0.3502477720158568, F, major,0.23527944111776447,0.047377791936250226, 122.610435486,0.47851453244028064,0.3652192130429637,0.21939001131728839,0.9617449649018265,4.287825697203091e-12,0.33222171584706484
7315,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/MilaJ-Milaulongtime/MilaJ-Milaulongtime_/05-NewCribmp3,0.25940592095787723, E, major,0.26372255489021956,0.0655318906995682, 114.161750793,0.6141260966338853,0.4231026616844777,0.08188160410989577,0.950056379217093,3.957133745747247e-12,0.33222838852462167
7316,music/Religious/Sum_of_One-Three_Daysmp3,0.3106311100602216, C, major,0.2310379241516966,0.03530993146636901, 127.05557251,0.7185207298961926,0.2675874170730576,0.12359631387901554,0.9711561299458336,8.918398675056518e-13,0.3322299445591598
7317,music/Metal&Rock/Compilations/PigSquealsAndBreakdowns/PigSquealsAndBreakdowns-September/PigSquealsAndBreakdowns-September-16NoCureForThis-ThisUrgeofMourningmp3,0.29080894443883915, A, major,0.25748502994011974,0.043185024685572955, 129.971542358,0.6572515362726622,0.26563543162742215,0.23658939981374377,0.9069844848693174,2.7426583979689976e-12,0.33224248145630253
7318,music/Metal&Rock/Atmospheric&Nichtmetallisches/Wardruna-Ragnarok/07-Perthomp3,0.23143204061088857, D, minor,0.280189620758483,0.06428376392696879, 73.4197616577,0.6773342625918214,0.30698274275618764,0.1355431879670268,0.9622773200198085,3.1378331055597967e-12,0.33225536732929034
7319,music/Jazz&Klassik/100MeisterwerkederKlassik/Daquin_Premierlivredepiecesdeclavecin(1735)_TroisièmeSuite-Lecoucoump3,0.2107905213532958, C#, major,0.2781936127744511,0.11651561324893182, 123.354499817,0.5680766238765087,0.27671599548267695,0.2975612564224024,0.9102339196128272,3.018275188853561e-11,0.33226094285015956
7320,music/Metal&Rock/TechnicalDeathMetal/Cytotoxin/Cytotoxin-Gammageddon/06RedefiningZenithmp3,0.19381062885723727, C#, minor,0.2440119760479042,0.053190890082587185, 125.045265198,0.721937212429678,0.1896012121942449,0.2747011529976457,0.980875724110366,3.262653219114905e-12,0.3322660995903658
7321,music/Oldschool/RaidtheArcade-Armada/12-RockYouLikeaHurricanemp3,0.20487268276940873, A, minor,0.23328343313373254,0.04464577869328039, 125.599731445,0.727975899022497,0.2154205778305679,0.25935001565019833,0.9726181399622923,1.3796904483323128e-12,0.3322708158829197
7322,music/Metal&Rock/AlternativeMetal/LinkinPark-HybidTheory/12-LinkinPark-Pushingmeawaymp3,0.27135058084322583, D#, minor,0.26322355289421157,0.03925974773615852, 103.064552307,0.7587379539649952,0.3147793731779824,0.13788059409459713,0.8729511777478025,6.867427392825505e-13,0.3322728725574575
7323,music/Songs/Metal/Guitar&Buckethead/RobScallon-Rain(Live&Acoustic)mp3,0.26329007656517284, F, major,0.26771457085828343,0.08077026394246002, 119.97869873,0.71561629326275,0.21799265714977856,0.13315947777575204,0.9797158306866715,6.440574633125978e-12,0.3322823962809136
7324,music/Metal&Rock/Metalcore/Annisokay-TheLucidDream(er)/12-DayToDayTragedymp3,0.23052962134859759, A#, minor,0.218562874251497,0.03429280295498892, 161.595703125,0.7368149395397148,0.2513401000657695,0.21265331649376287,0.974070690044696,1.403848882232524e-12,0.33228304308755385
7325,music/Folk/Boiling_Bayou_Cajun_Band-Parlez_Nous_a_Boiremp3,0.27959344825169385, G, major,0.23902195608782434,0.061144711896919245, 93.533706665,0.6963324881111957,0.2695584146312705,0.14172720208782205,0.9712102922126677,3.220625551978817e-12,0.33232356416032677
7326,music/Metal&Rock/RockPunkSkaetc/RiseAgainst-Endgame/10AGentlemen’sCoupmp3,0.2600922232551405, D#, minor,0.25449101796407186,0.0328868950484276, 102.441215515,0.6206420089258481,0.2866217574616336,0.22716985329123993,0.9770404957953618,1.2806704539710862e-12,0.3323680314678755
7327,music/Modern&Soundtrack/Orchestral&Instrumental/L'OrchestraCinematique-EpicChristmas/09-2000Milesmp3,0.264064007899129, G, major,0.26272455089820357,0.06483325776630702, 97.9681396484,0.7291900713301263,0.22154497447807237,0.13494766593926913,0.9816619360104379,4.899584221620283e-12,0.33237080804080565
7328,music/Metal&Rock/PowerMetal/Pentakill-GraspoftheUndying/DeadMan'sPlatemp3,0.18514386488915727, B, minor,0.2402694610778443,0.040368689146467, 89.9459381104,0.7639099144718693,0.18329466314767695,0.2638282455846976,0.9821930088420094,1.3466528955459095e-12,0.3323759808951336
7329,music/Modern&Soundtrack/HipHop/Mixtapemonkey/Bitches/MilaJ-Westside/MilaJ-Westside/07GoPublicmp3,0.22945612232559107, A#, major,0.25199600798403193,0.05517475702175678, 125.029296875,0.7592902725315042,0.21988563170593034,0.1670408571872696,0.9761841683910734,3.5285939925720165e-12,0.3323784771438357
