,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/Oh_Pretty_Woman/roy_orbison+Black_and_White_Night+17-Oh_Pretty_Womanmp3, E, major, 130.243362427,0.0,0.0,0.0,0.0,0.0,0.07636764947226768,0.0,0.0,0.00954595618403346
1,music/Red_Red_Wine/neil_diamond+Hot_August_Night_Disc_1+10-Red_Red_Winemp3, C, major, 129.898986816,0.2820189627395498,0.4479526253671122,0.1095096895139254,0.6826411075612353,0.9706944849990601,0.10854816720610722,0.3778578721458646,0.20335786362411032,0.3978225966446206
2,music/Lodi/creedence_clearwater_revival+Live_in_Europe+08-Lodimp3, A#, major, 132.643798828,0.29545753138762837,0.25729154887052946,0.42374465070079204,0.7231096911608094,0.9728648279546263,0.05794661292309539,0.3134310064400862,0.20482565619512597,0.4060839407040866
3,music/Gold_Dust_Woman/sheryl_crow+Live_from_Central_Park+07-Gold_Dust_Womanmp3, G, major, 128.775222778,0.26952834644128304,0.33433140284906543,0.2864345855429684,0.6411075612353567,0.9676322472841536,0.0448863038132244,0.5604949948106015,0.2011904271609838,0.4132007336422046
4,music/Proud_Mary/creedence_clearwater_revival+Live_in_Europe+10-Proud_Marymp3, D, major, 135.161499023,0.36159053790535467,0.3034499766695029,0.5186465780391117,0.678381256656017,0.983652501906459,0.0,0.3631733724536289,0.21925445497568227,0.4285185848257196
5,music/Street_Fighting_Man/rolling_stones+Get_Yer_Ya-Ya_s_Out_+10-Street_Fighting_Manmp3, B, major, 135.515930176,0.2690993640315004,0.19741019131007603,0.5827599440107079,0.663471778487753,0.9779561255590179,0.4244606611528625,0.17669844710512533,0.14447737048792725,0.4295417352681212
6,music/Abracadabra/steve_miller_band+Steve_Miller_Band_Live_+09-Abracadabramp3, A, minor, 132.226074219,0.3488854211708127,0.32490945022369827,0.4640637545302564,0.6666666666666666,0.9765278070376983,0.3354637954523386,0.2439107882516705,0.16407392233955723,0.4405627007090873
7,music/Lodi/tesla+Five_Man_Acoustic_Jam+09-Lodimp3, C, major, 129.092514038,0.26381013185000995,0.18335957785524112,0.3375966292470931,0.6624068157614483,0.9907310704945461,0.8526322951127091,0.05810982249210577,0.2153064059405292,0.4454940935942104
8,music/Blue_Collar_Man/styx+Caught_In_The_Act_Disc_2_of_2_+02-Blue_Collar_Man_Long_Nights_mp3, D, minor, 126.074867249,0.288260726037266,0.21608956166113139,0.49502740113678395,0.6411075612353567,0.9767001493651609,0.9216382653986407,0.02987695959063795,0.09408989869715713,0.45784881539026684
9,music/My_Heart_Will_Go_On/celine_dion+Au_Coer_Du_Stade+11-My_Heart_Will_Go_Onmp3, D#, major, 99.0313949585,0.3169502240087617,0.323647270331842,0.7637725610685446,0.6858359957401491,0.9741995706034413,0.21666557819239024,0.3997932546755441,0.10766332366037164,0.4735659722851306
10,music/Cocaine/eric_clapton+Crossroads_2_Disc_3+07-Cocainemp3, D, major, 99.0495834351,0.3533782249378082,0.28377336480663135,0.8053493704290883,0.6624068157614483,0.9776693488569337,0.2495978170091498,0.2838279852709958,0.18533592735005935,0.47516735680276434
11,music/Proud_Mary/tina_turner+Tina_Live_In_Europe_CD_2_+07-Proud_Marymp3, D, major, 172.265701294,0.3065882909865137,0.21720611807976284,0.7072067933547851,0.6123535676251332,0.9758261210805689,0.860378561324711,0.011492700040248226,0.1237599083311181,0.4768515076028551
12,music/Maggie_s_Farm/bob_dylan+Live_at_Budokan_Disc_1+06-Maggie_s_Farmmp3, A, minor, 126.578773499,0.3211639076521895,0.2313932423901408,0.5477661022630747,0.6048988285410011,0.9906731960669313,0.6786061141398797,0.2958521545101357,0.15073470652572737,0.477636031511135
13,music/White_Room/cream+Live_Cream_Volume_II+02-White_Roommp3, G, major, 111.811828613,0.2984703227624141,0.21225868031729475,0.6705599095396885,0.6336528221512248,0.9733484014727867,0.4983905645724441,0.4625099917450699,0.12922783054056888,0.4848023153876864
