,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/Reggae/Sinead_OConnor-Y_Mas_Ganmp3, B, minor, 137.22605896,0.0,0.0,0.0,0.0,0.0,0.02491059449295966,0.0,0.0,0.0031138243116199575
1,music/Country/Bobby_and_Blue_Ridge_Tradition-Nine_Pound_Hammermp3, A, major, 135.827423096,0.42862980587094973,0.26745937444072165,0.2477089904631416,0.2323943661971831,0.9626144990315328,0.037975133488165,0.22108004017334215,0.037429994507015285,0.3044115255215064
2,music/Reggae/Deals_Gone_Bad-Be_Mine_Tonightmp3, A#, major, 137.572174072,0.3650443699922614,0.2345745528623307,0.07780193926709794,0.271830985915493,0.9476945763054709,0.10956919261893185,0.2575945580611874,0.1833740174482139,0.3059355240588734
3,music/Latin/Pablo_Sciuto-Como_Sirena_y_Navegantemp3, D, major, 135.810455322,0.36292553229182245,0.2802321540324625,0.3249607941870427,0.25985915492957745,0.9504597702426014,0.027447728837515534,0.21063273492909082,0.044911153751207994,0.3076786279001651
4,music/R&B&Soul/Kisha_Griffin-My_Lifemp3, A#, minor, 135.954559326,0.32205236038837803,0.3591329740230098,0.38490227946187605,0.26830985915492955,0.9450802316713516,0.03409194006582442,0.13317378054825618,0.06717378665476671,0.31423965149604904
5,music/Folk/Rockridge_Brothers-Reubens_trainmp3, A, major, 136.414306641,0.4247111031002032,0.34926465440336996,0.2450159585614091,0.24647887323943662,0.9576245591334,0.04033693943393518,0.2338208586273994,0.0505304912736209,0.3184729297215968
6,music/Alternative&Punk/The_Faint-I_Disappearmp3, D, minor, 138.009017944,0.38207138518429823,0.3702658605126198,0.18101158100647063,0.2746478873239437,0.9723483095723453,0.0528409875144629,0.2263210995174594,0.0955174602038256,0.3193780713544282
7,music/Jazz/Concentric-Hit_the_Ground_Recoveringmp3, D, major, 135.472763062,0.3912792555863818,0.3009123214508018,0.27763121911333694,0.2661971830985915,0.9603856939109657,0.057746711078912626,0.26845230559930244,0.05701098715793726,0.32245195962452883
8,music/Reggae/Wet_City_Rockers-Burn_that_bushmp3, D, minor, 135.4324646,0.30240115709570103,0.3016083229266272,0.2851308846701917,0.33380281690140845,0.9425421903685768,0.12904317066769755,0.2054688727792399,0.08216184149288935,0.32276990711279147
9,music/Country/Steel_Creek_Band-Leaving_You_Is_Killing_Memp3, G, major, 136.734222412,0.4580774026924524,0.41489871260864297,0.14659630847772925,0.2908450704225352,0.9432797782477244,0.03872436955053574,0.22584674296327575,0.07717921427177683,0.3244309499043341
10,music/Reggae/Scientist-WMDSmp3, B, minor, 137.102706909,0.359234748229661,0.30484583447755453,0.1257706744070688,0.2647887323943662,0.922733759877721,0.1827892713012735,0.2769870000258162,0.16559249813632124,0.3253428148562228
11,music/Alternative&Punk/Hot_Hot_Heat-Get_In_Or_Get_Outmp3, C, major, 135.490478516,0.4317832832177152,0.33425608125670414,0.3917737049157815,0.2661971830985915,0.9730224587753414,0.021027010957906676,0.10391498281301621,0.08968223010006013,0.3264571168918896
12,music/Country/Whitney_Acke-Girl_In_A_Hurrymp3, C#, major, 136.328948975,0.39994357336924674,0.16534940632231404,0.2603124409298427,0.25985915492957745,0.9678734290593939,0.027111064879832204,0.28351977005538387,0.2580129272854525,0.32774772085388043
13,music/Reggae/SONS_OF_SOIL-Flesh_and_Bloodmp3, A, minor, 135.646499634,0.4103477955457212,0.3958687295881332,0.2557234666225741,0.3183098591549296,0.9583446581549844,0.03223807279604586,0.18915461932159627,0.0640243085022972,0.32800143871078524
14,music/Reggae/Wet_City_Rockers-Marley_Moonsmp3, A, minor, 135.294204712,0.32799187423811327,0.3273074672646891,0.3097413126666543,0.3183098591549296,0.9587399028536148,0.13211240745829664,0.21022980940828115,0.041511150367467886,0.32824297292650584
15,music/Hip-Hop/Inna_Maddness-Intromp3, D#, minor, 138.861541748,0.42803142557235646,0.37080127569218146,0.2739280751899223,0.2647887323943662,0.9878311688222585,0.010335219744948144,0.21882101373524937,0.08005642456542185,0.329324166964588
16,music/Reggae/Dub_of_Primitive-Fire_in_the_HeartDubmp3, B, minor, 138.126113892,0.39593856356385915,0.28499076882253116,0.18826818334824352,0.27816901408450706,0.9714697216471939,0.12094679459964396,0.24434622882758575,0.15959270395720715,0.33046524735634647
17,music/Religious/Set_Free-Dance_On_the_Circumstancemp3, D, major, 139.68309021,0.4231198285051967,0.3684277738886797,0.333720516222367,0.2633802816901408,0.9757137834515595,0.03125221188422633,0.17609663504081954,0.07434140812107413,0.33075655485050803
18,music/Country/The_Lone_Mountain_Band-Highway_of_Regretmp3, G, major, 135.672286987,0.3986261191978279,0.39555700662399823,0.27469680114503864,0.21830985915492956,0.9387563508962735,0.06619617122826398,0.2279571408740229,0.1383784187572739,0.33230973348470366
19,music/Rock&Pop/S_K_Krow-Witches_N_Stitchesmp3, D, minor, 135.130966187,0.35843209280749877,0.26873069377794384,0.33422403073641027,0.29507042253521126,0.9576424825839477,0.07845570747957552,0.24019907809887966,0.13522292380453477,0.3334971789780002
20,music/Alternative&Punk/The_Faint-Glass_Dansemp3, G, major, 136.357727051,0.458740195293741,0.31107095890467557,0.2821628497397263,0.22605633802816902,0.9556012932344182,0.06079363426652879,0.1902178511006492,0.18360698166257552,0.33353126277881046
