,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/World/Voice_of_Golden_Eagle-RED_ROAD_WALKmp3, D, major, 92.9711074829,0.0,0.0,0.0,0.0,0.0,0.009719477985295925,0.0,0.0,0.0012149347481619907
1,music/Religious/Randy_Vild-Glorifiedmp3, C, major, 92.9845962524,0.19031265498024932,0.19355870582055867,0.20411549677000465,0.17567567567567569,0.902965808951192,0.05102445926284029,0.28554620195967956,0.06085250978301365,0.2580064391504018
2,music/Rock&Pop/Cabala-Por_ultima_vezmp3, G#, major, 92.7789077759,0.1960492574541314,0.2175052663471196,0.07309647219226183,0.19256756756756757,0.9416215786889962,0.06794734298816493,0.3545331401871104,0.04226075054782484,0.2606976719966471
3,music/NewAge/Tradewinds-Awakeningmp3, E, minor, 93.0054626465,0.2402749980244167,0.1911805777164344,0.08572789624363213,0.2614864864864865,0.9367200093679033,0.05409640017204606,0.2643858114819623,0.09144414530106404,0.26566454059924316
4,music/Jazz/Tradewinds-Freeflightmp3, F#, minor, 93.203956604,0.19121860952701167,0.09300231532507011,0.1552857974200321,0.22905405405405405,0.9513517240511701,0.1358507849779903,0.2861676048378852,0.08917570747131881,0.2663883247080666
5,music/Rock&Pop/Extraordinary_Through_the_Bullet-Watching_the_Sunmp3, G#, major, 92.9909133911,0.19067553218092428,0.1017483007153378,0.1217885667209179,0.15743243243243243,0.9534219589063246,0.12238876441152494,0.3829895152130773,0.14141184724606917,0.27148211472832606
6,music/R&B&Soul/KHALIAH-Feels_So_Goodmp3, A#, minor, 92.9080734253,0.22474655663955698,0.18025919062885348,0.08491925579383006,0.1939189189189189,0.9474979558668192,0.12290484493189537,0.36220060574209845,0.05717307728577266,0.27170255072596816
7,music/Jazz/Alvaro-Winds_of_Spring_by_Alvaromp3, B, major, 92.0042114258,0.20641187547095963,0.1514186626060763,0.2873739606729259,0.23243243243243245,0.9393673411632869,0.05374121550566882,0.2471095324729933,0.06121639070519754,0.27238392637869263
8,music/R&B&Soul/ONeal-B-Beautiful_Girlmp3, C, major, 92.9517288208,0.24597381276162608,0.2046563103243461,0.04982293908347673,0.17162162162162162,0.9238602877849541,0.16239488239895455,0.32828086057576406,0.09257682918744864,0.272398442967274
9,music/EasyListening&Vocals/satya-Burning_Desiresmp3, A, minor, 92.9487304688,0.2920399964269089,0.15599286495278272,0.07895946565170393,0.20945945945945946,0.9221452272440893,0.12428244389889137,0.33705560479641944,0.10593016076049867,0.2782331528988442
10,music/Reggae/GIOPs-Cunning_Solutionmp3, E, major, 92.9750213623,0.34582012942230456,0.20753991782746117,0.05627229421491781,0.22837837837837838,0.9579214832672868,0.10829943624654921,0.24787354936130973,0.08569859084912604,0.2797254724459167
11,music/Rock&Pop/American_Music_Club-Another_Morningmp3, E, major, 91.9775848389,0.21902111016763964,0.15384524041197406,0.2613267299145711,0.15675675675675677,0.9306521476853836,0.0844673131463259,0.355930072213699,0.08879295317594843,0.2813490404340373
