,id,scaled_rp,scaled_js,scaled_mfcc,scaled_skl,aggregated
0,music/Rock&Pop/Selina_Hebe_Ella-03_He_Still_Dont_Understandmp3,0.0,0.0,0.0,0.0,0.0
1,music/Rock&Pop/Selina_Hebe_Ella-10_The_Journey_We_Startedmp3,0.24450122883451939,0.07839657220673082,0.0783653355169897,7.967466887921252e-07,0.10031598332623218
2,music/Rock&Pop/Full_Album_Stream_Alice_Smith-Dreammp3,0.3072866010005005,0.054888947274448756,0.05618215981819596,1.4062616548142613e-06,0.1045897785887
3,music/Alternative&Punk/3rd_Lane-Nightmare_of_Realitymp3,0.21084753808170342,0.13492977568955786,0.10083731788443015,2.8041227647759618e-06,0.11165435894461406
4,music/Latin/Mambo_Caliente-Cuba_Lindamp3,0.2852291848107555,0.07736621643024566,0.08590016479632603,1.8120520487610063e-06,0.11212434452234399
5,music/Country/Tres_Chicas-Sweetwatermp3,0.2865384419823768,0.08101736088062143,0.08286062526185947,1.1332384343142751e-06,0.11260439034082302
6,music/Rock&Pop/Code_Lyoko-A_World_Without_Dangermp3,0.2591209229823834,0.1056534106720907,0.09226409522617887,2.6232408946359905e-06,0.1142602630303869
7,music/Rock&Pop/Neko_Case-Star_Witnessmp3,0.3149708117753109,0.08740220373183723,0.058818934039989425,1.126927324362164e-06,0.11529826911861547
8,music/Rock&Pop/Rachel_Loy-Big_Skymp3,0.3192466047703549,0.07457067074844341,0.07178598721031283,1.5430050715562554e-06,0.11640120143354567
9,music/R&B&Soul/TaMyya_J-Where_Would_I_Be_mp3,0.2580055835974289,0.0754115989939102,0.13940112105451932,9.98878769969237e-07,0.11820482563115711
10,music/R&B&Soul/REAL-Like_It_Like_You_Domp3,0.3135174157829784,0.08038984142816764,0.0821078232004915,1.6708917245152516e-06,0.11900418782584052
11,music/Electronic&Dance/Secret_Mommy-Save_Asmp3,0.3239050352615763,0.06918086870992313,0.08293677691331916,8.857839885837179e-07,0.1190058916672018
12,music/R&B&Soul/Yoko_Shintaku-Take_Me_Outmp3,0.35777003125565204,0.05516305608096894,0.07037122740300222,1.3577103586308081e-06,0.12082641811249546
13,music/Religious/Superchick-Me_Against_The_Worldmp3,0.30867614463020926,0.09760618302031224,0.08511940408599152,3.517558220444834e-06,0.12285131232368335
14,music/Comedy&SpokenWord/Samata_X-Raindropsmp3,0.3398057489916184,0.08773577690536694,0.06507678982412497,2.6311174460222046e-06,0.12315523670963908
15,music/Rock&Pop/felica_devers-CANT_KEEP_ITmp3,0.3713227576448507,0.06320039459905681,0.05911938304780022,9.322141773092591e-07,0.12341086687647125
16,music/Religious/Hope_Carr-I_Know_that_You_Love_Memp3,0.3320851062786598,0.07164884768250988,0.09151594051830438,6.671578558621433e-07,0.12381264040933247
17,music/Blues/Hitman_Blues_Band-On_The_Reboundmp3,0.2966493830222901,0.13916150725234966,0.06227300366515955,2.8591259580358543e-06,0.12452168826643933
18,music/World/Benjamin_Barrile_-_Flamenco_Guitar-Tangosmp3,0.30355299696159904,0.12955698953826292,0.06586214465366325,3.259004008968434e-06,0.12474384753938356
19,music/Rock&Pop/Sister_Hazel-World_Inside_My_Headmp3,0.30875772493282905,0.09496168050998277,0.09580354732864797,2.2858593464785856e-06,0.12488130965770157
20,music/Country/Terry-The_First_Time_I_Fell_In_Lovemp3,0.3068109655911807,0.09001727422480234,0.10524405238833298,1.4755040417086157e-06,0.12551844192708944
21,music/R&B&Soul/Natalie_Brown-In_Your_Arms_Againmp3,0.32178011125791833,0.08926027640289168,0.09123017885103027,1.9314911036683383e-06,0.12556812450073598
22,music/Alternative&Punk/Bright_Eyes-From_a_Balance_Beammp3,0.3183231402596478,0.09335917624039182,0.0916672643102927,2.9280369730608508e-06,0.12583812721182636
23,music/Rock&Pop/Hope-My_Insecuritymp3,0.3763394468773766,0.06284472736940105,0.0653704354897082,1.358243895229347e-06,0.12613899199509526
24,music/Alternative&Punk/Numic-My_Enemymp3,0.28402393458031494,0.1122464003503111,0.11417944921333774,2.969218165721818e-06,0.12761318834053237
25,music/Folk/Boiling_Bayou_Cajun_Band-Valse_de_Balfamp3,0.29860923970245024,0.1261522472836796,0.08756945371312577,2.3575297230781937e-06,0.12808332455724467
26,music/World/headroom-Kushiyaanmp3,0.38918153483192913,0.07821286370359565,0.04601093428052324,1.9557747380493727e-06,0.12835182214769653
27,music/Hip-Hop/L__of__Khemistry-Bang-Bangmp3,0.3548769494832249,0.09182798501414575,0.06686744759808162,3.817522342270488e-06,0.12839404990444864
28,music/Electronic&Dance/Morcheeba-Lighten_Upmp3,0.28506302793396726,0.1121689782682348,0.11747389582075052,1.7870012716130154e-06,0.12867692225605604
29,music/Religious/Jeff_Scott_Band-Savior_Kingmp3,0.29361472741918965,0.11813210193703262,0.1032033904195143,2.9226889077384455e-06,0.12873828561616107
30,music/Country/Catherine_Irwin-Cry_Your_Little_Eyes_Outmp3,0.32154063652429593,0.09148906948396708,0.10462094502703578,1.9413862865547864e-06,0.12941314810539634
31,music/Childrens's/Mothers_Little_Helpers-Garbage_Truckmp3,0.3456811197121255,0.08864403489525348,0.08507345224709603,1.6498442654943596e-06,0.12985006417468511
32,music/Alternative&Punk/The_Decemberists-The_Soldiering_Lifemp3,0.3137230235684904,0.10621125814264872,0.10324971489843791,1.6978007970175597e-06,0.13079642360259353
33,music/Religious/Schevenings_Gospel_Choir-Im_safemp3,0.2829871338283779,0.06919702552235993,0.17131645119271638,1.3885860217391872e-06,0.13087549978236898
