,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Klassik/Mozart_RequiemInDMinorK626-3Sequentia_Lacrimosamp3,0.0, D, minor,0.0, 111.442993164,0.0,0.0,0.179843867934949,2.7436563499289416e-08,0.029973982561918747
1,music/Klassik/Bach-Toccaqta&FugueDMinorBWV565Toccatamp3,0.09621615404307939, D, minor,0.1226158038147139, 117.647331238,0.1975386444659266,0.1311403763907808,0.846536191219005,1.7561470555581667e-06,0.23234148768009355
2,music/WorldMusic/EstasTonne-TheSongoftheButterflymp3,0.039554858344899094, C, minor,1.0, 172.265289307,0.37287888067998,0.10549206225940418,0.0,1.2785021385728408e-06,0.25298784663107027
3,music/Soundtrack/LordOfTheRings-TheBattleOfThePelennorFieldsmp3,0.06639801090348196, A, minor,0.20118074477747502, 165.502151489,0.3626348946867872,0.11991650768282756,0.8393083989589163,9.398821707246894e-07,0.26490658281527646
4,music/Soundtrack/Outlander-DanceoftheDruids(featRayaYarbrough)mp3,0.04570892758812789, A, minor,0.1880108991825613, 136.45451355,0.42019770690027874,0.20419305952363598,0.7434958760888053,1.122885025907796e-06,0.2669345986947392
5,music/Klassik/Liszt-Totentanzmp3,0.04634721479795069, D, minor,0.7252497729336966, 164.038589478,0.1743069443158279,0.17011727875865726,0.5560797897089036,4.931533867864936e-07,0.2786835822780705
6,music/Klassik/Rachmaninov-PréludeinCsharpminorOp3No2mp3,0.06030915505260141, C#, minor,0.12761126248864668, 116.732597351,0.18419925020624628,0.5154283008025718,0.7999200554498456,4.9015828360894395e-05,0.28125283997137873
7,music/Klassik/LangLang_LaCampanellaIIetudeforpianoinGsharpminor(GrandPaganiniÉtudeNo3)S1413(LWA1733)mp3,0.0663505788650847, G#, minor,0.2089009990917348, 163.483779907,0.20029561907368812,0.4250341339517452,0.8139152908433075,1.0012340084333374e-05,0.28575110569427414
8,music/Jazz/PaoloFresuJanLundgren-Kristallendenfinamp3,0.15797318125026164, D, minor,0.1335149863760218, 140.128921509,0.18931944237907658,0.47915956068929294,0.8036253417969588,6.684366757820692e-06,0.2939331994763949
9,music/Jazz/MichaelWollnyVincentPeiraniTheKissmp3,0.09799460139175573, C, major,0.21026339691189827, 172.265686035,0.30834140875811245,0.36914373038804377,0.8143520156617867,3.0407638351583998e-06,0.30001636564590534
10,music/Soundtrack/TheHobbit3-HowardShore_Ironfoot[ExtendedVersion]mp3,0.08873351476285088, D, major,0.2779291553133515, 138.597213745,0.3677609741680835,0.2656550124547966,0.8290455822882438,1.4414423453678203e-06,0.30485428007161186
11,music/Jazz/LouTavano-TheCallmp3,0.21230004781946463, E, minor,0.1684831970935513, 184.570266724,0.4351097744073437,0.21629814460555097,0.8343571212783245,2.109667410641827e-06,0.3110917324786076
12,music/Klassik/AliceSaraOtt-PréludeinDFlatMajor(_Raindrop_)Op28No15mp3,0.07162301698154523, C#, major,0.2720254314259764, 152.223327637,0.29394558894105816,0.46559504077237207,0.788175571059762,3.41336623145766e-05,0.3152331304738381
13,music/Soundtrack/Interstellar-NoTimeforCautionmp3,0.058570884305877126, A, minor,0.16802906448683017, 119.966659546,0.8078503726008266,0.14081487439182097,0.7459488602371951,5.171163649412218e-06,0.32020320453103324
