,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/HipHop/PrinzPi-KompassohneNordenmp3,0.0, C, major,0.0, 84.9720001221,0.0,0.0,0.6061590458430953,0.0,0.10102650764051589
1,music/HipHop/Sido-Springraufmp3,0.4823247055725558, G, minor,0.1073855913004078, 84.9522781372,0.2317656164482974,0.11444544477836895,0.8929232035025993,4.569284232237971e-07,0.3048075030884421
2,music/WorldMusic/LaboratoriumPieśni-Sztojpamorump3,0.5706548993370585, C#, major,0.10965111010421387, 77.5753860474,0.6439140027977298,0.09350503109407361,0.7748618887277121,1.282232961146506e-06,0.3654313690489582
3,music/WorldMusic/AndreyVinogradov-MedievalTunemp3,0.7771184557118552, G, minor,0.10376076121431808, 111.668838501,0.5705153339696332,0.14279872574646185,0.6175461848784698,1.7558785127875763e-06,0.3686235362332084
4,music/Metal/SystemOfADown-Toxicitymp3,0.4906789063073965, C, minor,0.14771182600815586, 115.074310303,0.6057286403432208,0.06767266711158905,0.9556249850897932,2.7892624847293483e-07,0.3779028839644007
5,music/WorldMusic/annaRF-Whymp3,0.6505388515451714, G, minor,0.16900770276393295, 112.351074219,0.6987714043320047,0.05200464207111595,0.7079095629642007,1.8678834731338732e-07,0.3797053917441289
6,music/Rock/TheOffspring-You'reGonnaGoFarKidmp3,0.49402425997941257, C, major,0.12913457181694607, 126.112625122,0.728063130917707,0.0928693923244168,0.8606081167402078,3.7967272833234985e-07,0.38411664190856976
7,music/Rock/RedHotChiliPeppers-Snow(HeyOh)mp3,0.5137371958009573, B, major,0.17489805165382874, 106.173690796,0.7039495356323426,0.0782817559289349,0.8509703146229174,1.966461197096382e-07,0.3869728417141834
8,music/Pop/Halsey-HeavenInHidingmp3,0.41587360566410136, C#, minor,0.13411871318531943, 117.763298035,0.783737031375312,0.11543743627295452,0.9032700021442168,2.5539911306969184e-07,0.39207284067350284
9,music/Pop/AliottaHaynesJeremiah-LakeShoreDrivemp3,0.5786633278824255, E, major,0.12868146805618486, 94.884765625,0.7589813233586828,0.08149464743960354,0.8243898365991879,2.4219534277772906e-07,0.39536847425523786
10,music/WorldMusic/JohnButler-Oceanmp3,0.7334217661271616, E, major,0.34617127322156777, 97.3883056641,0.5940542937925527,0.10111592893879778,0.6112568551396818,3.4550866331389373e-07,0.3976700771214041
11,music/Reggae/DamianMarley-Pimpa'sParadisemp3,0.41509750135997536, C, major,0.14680561848663343, 94.9815063477,0.7493595801931084,0.1737090886614834,0.9141079674141885,1.6667098952317785e-07,0.3998466537977298
12,music/Jazz/RaphaelWressnig-SeptemberNightsmp3,0.4887489382286393, C, major,0.1835070231082918, 120.094520569,0.785900738540505,0.056590669673773054,0.8927308537029208,1.916274173414584e-07,0.40124640248025784
