,id,key,scale,bpm,scaled_rp,scaled_rh,scaled_bh,scaled_notes,scaled_chroma,scaled_skl,scaled_js,scaled_mfcc,aggregated
0,music/Reggae/DamianMarley-AllNightmp3, A#, major, 132.9559021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,music/HipHop/Grits-HereWeGomp3, B, minor, 129.956741333,0.5316147562920638,0.40449363371487446,0.7371241898509356,0.15297982167996246,0.9177182787253435,0.03917350534549765,0.21519782815354874,0.06652018324003245,0.38310277462528236
2,music/WorldMusic/TheHU-YuveYuveYump3, D#, minor, 132.009902954,0.6889750484774738,0.5776282943927448,0.17000302234461365,0.1914594087282966,0.9522238054021365,0.05764472166336608,0.3705263695683352,0.07391286819279848,0.38529669234622066
3,music/HipHop/PrinzPi-KompassohneNordenmp3, C, major, 84.9720001221,0.6205788274100289,0.4942727305055166,0.7944834175407964,0.12388549976536838,0.9473526367999886,0.0300158434082839,0.24619828208435343,0.07922381821383385,0.4170013819660212
4,music/WorldMusic/LaboratoriumPieśni-Sztojpamorump3, C#, major, 77.5753860474,0.6935484009685409,0.5967551430406943,0.7158903785758796,0.11590802440168935,0.9482225282318694,0.15049248723348713,0.09635757765499535,0.06134450243324959,0.42231488031755066
5,music/Metal/DarkTranquillity-PunishMyHeavenmp3, C#, minor, 133.242721558,0.7269019037665556,0.6129739522303131,0.4171084664011704,0.1966213045518536,0.9738467629482039,0.06909258012422245,0.3355600065250995,0.10690762327510596,0.42987657497781556
6,music/HipHop/Romano-Köpenickmp3, E, minor, 94.9803924561,0.6709601381896317,0.5145008529026808,0.885776524832475,0.14594087282965743,0.9656862354029232,0.0366037676806683,0.17413174032626944,0.06070917790328555,0.43178866375844893
7,music/Reggae/DamianMarley-Beautifulmp3, D#, major, 93.0411148071,0.7024722749350056,0.5919636793765142,0.8701581054305778,0.16236508681370249,0.9360215817675619,0.05111974845141619,0.1064502133297459,0.04908222603514178,0.4337041145174583
8,music/Reggae/DamianMarley-Pimpa'sParadisemp3, C, major, 94.9815063477,0.6383197337349191,0.48515267653202865,0.8034120352561942,0.1647114030971375,0.9378813866169656,0.038456746688918145,0.20661458194088728,0.19938062125062792,0.4342411481397098
9,music/Rock/TheOffspring-You'reGonnaGoFarKidmp3, C, major, 126.112625122,0.6841407100459493,0.5376994920482498,0.7772113142481516,0.15626466447677148,0.973157621286449,0.0310380837055871,0.26693981631531544,0.05206730118878726,0.43481487541440766
10,music/Reggae/DamianMarley-WelcomeToJamrockmp3, G, minor, 153.269729614,0.6795056685473865,0.5573969727645773,0.9079174023803426,0.15908024401689347,0.8567491285024998,0.038826986324360976,0.1910525179887231,0.09162145206181294,0.4352687965733246
11,music/Metal/SystemOfADown-Toxicitymp3, C, minor, 115.074310303,0.7011728964615295,0.5853011577647859,0.7281307705786416,0.14875645236977944,0.9682409494099056,0.03141880262405942,0.2185449201822769,0.1145646460988049,0.4370163244362229
12,music/Reggae/DamianMarley-TheMasterHasComeBackmp3, A, minor, 92.4868392944,0.6676093852045366,0.5513311077349654,0.9911733021732887,0.1970905678085406,0.886264993140309,0.04884588331113276,0.10486127530986757,0.061153127397602404,0.4385412052600304
13,music/Rock/Wallows-Scrawny[Explicit]mp3, A, major, 137.751556396,0.67103472794014,0.5479558575028057,0.7863574578297389,0.15720319099014546,0.9696513112351525,0.02211765147179092,0.28244709218368275,0.096461817463799,0.44165363832715687
14,music/HipHop/KontraK-ErfolgistkeinGlückmp3, C#, major, 79.8573379517,0.7051859657742506,0.5371412877618463,0.8727265280984735,0.16095729704364148,0.9909272604204438,0.04925424152539778,0.18062755678324255,0.07238879841440272,0.4461511169777123
