,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
0,music/Folk/Adrian_Madrid-Senora_bonitamp3,0.0, C, major,0.0, 95.661781311,0.0,0.0,1.3648682666442487e-07,2.7297365332884974e-08
1,music/Country/Terry-Lovers_Moonmp3,0.18595067016051722, D, major,0.13516976297245356, 96.2132644653,0.14980891897626572,0.0887635154181474,2.5636075834633723e-06,0.11193908622699347
2,music/Blues/Earl_Oliver-Barclay_House_Bluesmp3,0.20399762955786316, E, major,0.13068545803971812, 94.6608047485,0.1958123499916596,0.05533895294677643,2.1975200343098724e-06,0.11716731761121033
3,music/Latin/Mauricio_Sanaiote-Importamp3,0.21616980862450025, A, minor,0.14221652786675207, 95.8344268799,0.1598155475407059,0.0677709708024811,5.7244078808569225e-06,0.11719571584846403
4,music/Alternative&Punk/Bright_Eyes-From_a_Balance_Beammp3,0.19974716719333394, D, major,0.15887251761691223, 96.4005050659,0.15944565841183247,0.09604892472830738,2.4727927429819848e-06,0.1228233481486258
5,music/Alternative&Punk/Cursive-The_Reclusemp3,0.26403855510249713, A#, major,0.14862267777065982, 96.0879364014,0.1831012093362339,0.06510322121398406,1.3646556390169734e-06,0.13217340561580276
6,music/Country/Nashville_Session_Players-ANTHEMmp3,0.2062053081311122, F, major,0.16335682254964767, 95.9888839722,0.11046268876094516,0.1870595140867403,1.31044358435167e-06,0.13341712879440593
7,music/Blues/Cas_Lucas-Feelinmp3,0.26011942029454227, A, major,0.13516976297245356, 96.0065078735,0.15471138816648647,0.12253119856213066,3.315219717501225e-06,0.13450701704306608
8,music/Blues/Left_Tail_Light_Band-Tsunami_Bluesmp3,0.22170062788769104, C, major,0.15502882767456758, 96.1953582764,0.17239715272610043,0.12586554636455385,6.955041986288934e-07,0.13499857003142232
9,music/Jazz/Bernadette_Seacrest_and_the_Yes_Men-Lullabymp3,0.28310061161133465, D#, minor,0.13901345291479822, 95.139831543,0.14946431033111815,0.10958351409995369,2.863276466323078e-06,0.13623295044673422
10,music/Religious/Loose_End-Left_Behindmp3,0.2451585529791884, D, major,0.133888532991672, 95.0903930664,0.21084424445493116,0.1319073527681439,2.0505557097110224e-06,0.144360146749929
11,music/Childrens's/Kids_For_Kids-Love_and_Peacemp3,0.33577995737211724, A, major,0.13068545803971812, 94.7562561035,0.19216646399065185,0.07172190941775478,7.223693637146916e-07,0.14607090223792113
12,music/Religious/Marty_and_Bob_Abegg-We_Bless_You_Lordmp3,0.27955325356629734, D, major,0.14093529788597053, 95.7128448486,0.1480360305232671,0.1634317667224985,1.9943518353958077e-06,0.14639166860997377
13,music/Jazz/Skadaddyz-Get_Upmp3,0.31718301180791647, F, minor,0.13581037796284434, 94.3819580078,0.22324721169228853,0.05736449601741903,1.986865415666356e-06,0.1467214168691768
14,music/Rock&Pop/Playtone-Sleep_On_Sundaymp3,0.3220923502179731, A, major,0.16912235746316465, 96.5415496826,0.19075055433402563,0.06368366087877902,1.5564421673978903e-06,0.14913009586722195
15,music/Jazz/Judy_Alpert-A_Single_Violetmp3,0.2574493112781088, A, major,0.18449711723254325, 95.40625,0.11013676363568792,0.19830918847087012,3.7189796270829743e-06,0.1500792199193674
16,music/Childrens's/Ninos_De_La_Paz-Yo_Creo_En_Amormp3,0.23063755155790744, G, major,0.14285714285714285, 94.7584609985,0.2787645989391704,0.10224491693177357,2.86888076751562e-06,0.15090141583335234
17,music/Folk/Janis_Ian-My_Tennessee_Hillsmp3,0.24371237850297597, C, major,0.2267777065983344, 95.6063308716,0.09814376022563155,0.1914674209524217,2.0946265665963966e-06,0.15202067218118606
18,music/Rock&Pop/Cabala-Libertadmp3,0.27620420868609025, E, major,0.17745035233824472, 95.0137939453,0.2378818703495794,0.0689112948830803,1.0254909111480143e-06,0.1520897503495812
19,music/Alternative&Punk/The_Faint-Typing_1974-2048mp3,0.2796104009784094, B, minor,0.12748238308776424, 97.2319869995,0.251801072411084,0.1080049849902095,1.2445422872532079e-06,0.15338001720195088
20,music/Rock&Pop/Victoria_Robertson-Cloudsmp3,0.2220076112179601, G, major,0.14285714285714285, 96.9777908325,0.3422749810072263,0.06257778109773132,1.6019663692144693e-06,0.15394382362928596
21,music/Blues/Richie_Loidl-Grandmothers_Bluesmp3,0.2538574613032264, G, major,0.14349775784753363, 94.4746780396,0.21107432116499383,0.16702558475576607,2.122147261305495e-05,0.1550952693088266
22,music/Rock&Pop/Cabala-Un_minuto_por_favormp3,0.3353707195028364, F, major,0.13901345291479822, 94.9612045288,0.2532197234876869,0.05012909410833476,1.5420808939878808e-06,0.15554690641891006
23,music/Folk/Tiki_King-Well_Dancemp3,0.2714026835598606, F, major,0.1825752722613709, 96.3772964478,0.23288932593155343,0.09312318944991997,1.4112315200204018e-05,0.15600091670358102
24,music/Childrens's/Mike_Burn_-_UK-If_you_have_faith_as_small_as_a_mustard_seedmp3,0.28481938429672604, D, major,0.13196668802049968, 96.0655899048,0.2593208279207169,0.10855709658553221,1.1816638398174898e-06,0.15693303569746292
25,music/Folk/Adrian_Madrid-Yo_Quiero_Sermp3,0.1937223007526145, C, major,0.16784112748238308, 97.1719360352,0.3662658089452291,0.06362185088554932,7.211723192766013e-07,0.15829036184761908
26,music/Country/Donny_Sawyer-If_I_Knew_Where_To_Beginmp3,0.21294604423020744, C, major,0.1262011531069827, 96.6152877808,0.32432327170081043,0.13275101444287282,1.4666233574951951e-06,0.15924459002084618
