,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
0,music/NewAge/tlom-TLOM_-_The_Law_Of_Miracles_-_Enchanted_Soulmp3,0.0, G#, major,0.0, 99.7033004761,0.0,0.0,2.0699780029543824e-08,4.139956005908765e-09
1,music/Rock&Pop/db4-morning_datemp3,0.15805602987451456, F, major,0.2, 99.9059143066,0.06214794623397452,0.09766096620812678,6.886251580820122e-06,0.10357436571363934
2,music/Childrens's/Jouzu-To_Our_Ladymp3,0.19527014868056766, C, major,0.21363636363636362, 99.9927139282,0.0881331272523677,0.04601827190390764,1.0516822459710717e-05,0.10861368565913328
3,music/EasyListening&Vocals/Timeless-You_Made_Me_Love_Yoump3,0.21477925467509965, C, major,0.21493506493506492, 99.7816238403,0.07739264888322672,0.04787046264233763,8.029586526114791e-06,0.11099709214445101
4,music/Blues/Janet_Murphy-It_Aint_Our_Homemp3,0.2037582085282527, D, major,0.21233766233766233, 99.9868164062,0.10972745383403765,0.030904032799444744,1.1282898746047715e-06,0.1113456971578544
5,music/Blues/Slapback_Jack_and_BadVoodoo-Whiskey_and_Luckmp3,0.2651379662698935, F, major,0.21103896103896103, 99.9797058105,0.049315605020633896,0.04121263459415997,2.447171236199597e-06,0.11334152281897691
6,music/R&B&Soul/ONeal-B-My_Favorite_Thingsmp3,0.19132829172361046, G, minor,0.22272727272727272, 100.011100769,0.11051591943332408,0.05162254942862669,7.421856849407327e-06,0.1152402910339367
7,music/Comedy&SpokenWord/Tales_2_Tell-Rendezvous_With_Deathmp3,0.16703879289793772, G, minor,0.21233766233766233, 100.087638855,0.13087466562224273,0.07107759241911075,5.612354468628571e-07,0.11626585490248006
8,music/NewAge/ORIGEN-UNA_FORTIVA_LAGRIMAmp3,0.21378429107449234, F, minor,0.22467532467532467, 99.8129806519,0.08835394654103204,0.05894196221439236,2.405279970139929e-06,0.11715158595704231
9,music/World/Spanish_guitars-Pacomp3,0.20468104571169274, F#, minor,0.22142857142857142, 99.9897537231,0.10291093988321884,0.07777324495030905,8.066271750352158e-06,0.12136037364910848
10,music/Alternative&Punk/The_Decemberists-Shinymp3,0.19001693802406527, D, major,0.2383116883116883, 99.3554458618,0.1221075234837185,0.062086656704454804,3.7507595956043803e-06,0.12250531145670449
11,music/Jazz/mayu-for_spending_moremp3,0.23395686977711858, C, major,0.2662337662337662, 99.9862060547,0.08573462368562294,0.029008757154018575,4.297421702563792e-06,0.12298766285444578
12,music/Rock&Pop/db4-Memories_of_St_Petersburgmp3,0.17012330180874125, C, major,0.22012987012987012, 100.020423889,0.11671945008859788,0.11481386751269614,2.7566042451618333e-06,0.12435784922883011
13,music/EasyListening&Vocals/Joseph_Tiscareno-Withoutmp3,0.22512129530797725, F, major,0.22142857142857142, 99.9254455566,0.15551627526567924,0.028650862638418487,5.054478460926859e-06,0.12614441182382147
14,music/Reggae/Tony_Gits-Staymp3,0.21021649785851504, F, major,0.2, 100.035240173,0.14282375706200665,0.07959623964429341,5.651326646725746e-06,0.12652842917829238
15,music/Soundtracks&More/Jon_Adamson-White_Christmasmp3,0.21949244995667702, C, major,0.1961038961038961, 100.356201172,0.1550187062675464,0.06612813199677872,5.611153547963396e-06,0.12734975909568924
16,music/Comedy&SpokenWord/Comedy_Whorehouse-Who_Moved_My_Crackmp3,0.177775300034506, G#, minor,0.23766233766233766, 99.9820709229,0.10062988898322583,0.12913217661686824,6.9703758307890095e-06,0.12904133473455368
17,music/Electronic&Dance/DJ-DC-Corrosionmp3,0.19630418975739683, F, minor,0.22857142857142856, 100.022819519,0.1830299412238939,0.037742319267398156,3.112957986163138e-06,0.12913019835562073
18,music/NewAge/Detlef_Schwerter-Fairies_Forestmp3,0.24332586161514946, A, minor,0.21753246753246752, 99.9607467651,0.11906126264896404,0.08187658899175589,7.26945257176019e-06,0.13236069004818174
19,music/NewAge/RUDY_TANZI_SOUNDSCAPES-Synapsemp3,0.21206036562850444, A#, major,0.20974025974025973, 99.2988433838,0.14988902508846888,0.09054106631065666,5.0010687727423525e-06,0.1324471435673325
20,music/Folk/Inga-Back_To_Yoump3,0.2077638265732965, A, minor,0.21363636363636362, 100.060523987,0.19170095751517446,0.05219742309943628,1.0451286757562005e-05,0.1330618044222057
21,music/Soundtracks&More/Georgia_Anne_Muldrow-The_Kwanzaa_Songmp3,0.3074235854680174, G, major,0.19545454545454546, 99.9955215454,0.11441363452230018,0.06398941704625476,4.245273341845693e-06,0.1362570855528919
22,music/Jazz/Blue_Train-Zairemp3,0.16406953308660457, F#, minor,0.31103896103896106, 99.6844406128,0.12635794339997183,0.08193683003177035,6.657168327162856e-06,0.136681984945127
23,music/R&B&Soul/Left_Tail_Light_Band-I_knowmp3,0.1937467162155974, C, major,0.2064935064935065, 100.153770447,0.2423537176108588,0.04155899291899129,5.02162273353084e-06,0.1368315909723375
24,music/EasyListening&Vocals/Timeless-Becausemp3,0.23417835462852873, A#, major,0.19285714285714287, 99.9588241577,0.12861874446963018,0.1311854052331954,1.1113170699488663e-05,0.13737015207183934
25,music/Soundtracks&More/Ryan_Silva-Song_1mp3,0.19606711318934336, F, major,0.20324675324675326, 99.9399490356,0.06364735246611293,0.2241992303306367,9.099186714026371e-06,0.13743390968391206
26,music/Folk/George_Papavgeris-Empty_handedmp3,0.17470693267418205, A#, major,0.2487012987012987, 99.9801940918,0.1798513019910743,0.08766399564342867,7.789227091582463e-06,0.13818626364741507
27,music/Jazz/Victor_and_Pablo_Escalona-Sahara_Nightsmp3,0.22273350441544063, F, major,0.1974025974025974, 99.9586410522,0.10407049822663085,0.16951044831217627,2.1699924313571363e-06,0.13874384366985532
28,music/Reggae/GoldenChyl-Miss_Shady_Girlmp3,0.2859296185983337, D#, minor,0.21818181818181817, 99.9628219604,0.13399424690637599,0.06037506921714461,5.2840389909717026e-06,0.1396972073885327
29,music/Folk/Valerys_Kin-The_smell_of_decaymp3,0.21338452260166604, C, major,0.17597402597402598, 100.03250885,0.23035041163134679,0.08107128386109036,6.40403212034307e-06,0.1401573296200499
30,music/World/Dj_Kamberi-Kanagjeqimp3,0.21659781045169713, G, minor,0.22272727272727272, 99.8224182129,0.060408669565702476,0.20209125853836146,5.843435341962044e-06,0.14036617094367515
31,music/Soundtracks&More/Dean_Krippaehne-Silent_Nightmp3,0.21080116759571565, G, major,0.21363636363636362, 98.9730224609,0.2044247875057768,0.07977604619027572,7.5451104237271695e-06,0.14172918200771112
32,music/EasyListening&Vocals/Michiel_van_Erp-Secret_of_the_Lighthousemp3,0.21014075824756645, G, major,0.2396103896103896, 99.9854431152,0.11029752793381344,0.1575112138095473,3.4187289110060126e-06,0.14351266166604554
33,music/Hip-Hop/L__of__Khemistry-Rocketeermp3,0.20571905344691224, E, major,0.22987012987012986, 100.018661499,0.1389005958220511,0.14714400263467634,1.0343900039992513e-05,0.14432882513476192
34,music/World/CHILI_CHARLES-TRINIDADDYOmp3,0.2908873132047544, A#, major,0.2603896103896104, 100.014595032,0.08659272850010773,0.08520257550989963,3.060146193306132e-06,0.1446150575501131
35,music/EasyListening&Vocals/Garry_Schultz-Reasonmp3,0.22717696692647363, E, major,0.22402597402597402, 99.951461792,0.19535246192666816,0.0810272646016569,1.1584179381719405e-05,0.14551885033203088
36,music/Reggae/Rude_King-Leave_A_Mesagemp3,0.29030470534443986, C, major,0.19090909090909092, 99.9920730591,0.18628781521951937,0.06399339150101961,4.519562547758438e-06,0.1462999045073235
37,music/NewAge/Phil_Rose-In_the_Still_of_the_Eveningmp3,0.19160061656795446, D, major,0.2051948051948052, 99.9150466919,0.22050763111935512,0.1228401485355675,7.393708443476777e-06,0.14803011902522517
38,music/Country/Robert_Allen-Sound_Of_The_Trainmp3,0.24236767797080525, G, major,0.20584415584415586, 100.053688049,0.13557386753554015,0.16295292981318324,3.3933149277683625e-06,0.14934840489572243
39,music/Folk/Mia_Doi_Todd-What_If_We_Domp3,0.19770836719066093, D, major,0.20194805194805196, 99.9818267822,0.24014388185937446,0.10713082767269835,6.4739824740712185e-06,0.14938752053065193
40,music/Blues/The_Skyla_Burrell_Blues_Band-Back_to_My_Babymp3,0.3224684334503511, B, major,0.2, 99.8345947266,0.15580714752809444,0.07011625635754733,4.948018585272106e-06,0.14967935707091565
41,music/Comedy&SpokenWord/JapeTVcom-Which_Backstreet_Boy_Is_Gaymp3,0.33247917955994283, A, major,0.19350649350649352, 99.0361633301,0.16288835742819754,0.06211329266272982,1.1926708531499448e-05,0.150199849973179
42,music/R&B&Soul/On_Ice-Fakinmp3,0.2582325442091932, C#, minor,0.22727272727272727, 100.031585693,0.10226242202963465,0.16512525774694717,5.772766689695452e-06,0.15057974480503838
43,music/Religious/C__Worship-Father_Revealmp3,0.23646132362756173, A, minor,0.25, 99.8666992188,0.20229277487027209,0.06419499038545416,2.358277114596509e-05,0.1505945343308868
