,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
0,music/Childrens's/Rebecca_Anne-Girl_I_Mean_To_Bemp3,0.0, G, major,0.0, 84.8754425049,0.0,0.0,2.015026673948825e-06,4.03005334789765e-07
1,music/EasyListening&Vocals/Victoria_Horne-Moonglowmp3,0.23947444204463642, C, major,0.15924344112263575, 87.0908355713,0.16196765549557576,0.11699738260147471,5.106942115388482e-06,0.13553760564128764
2,music/Country/Okkervil_River-It_Ends_With_a_Fallmp3,0.24107108175532005, C, major,0.16778523489932887, 84.079246521,0.19263004219884056,0.08913537775133552,1.028201742970452e-05,0.13812640372445095
3,music/Rock&Pop/Rai-What_ifmp3,0.32629357325832536, D, major,0.16412446613788895, 86.6441802979,0.1341371980119597,0.07760869631854062,1.0014730852004576e-05,0.14043478969151332
4,music/Folk/Sarah_Millyard-Firemp3,0.2963867262712006, D, minor,0.11348383160463697, 89.425453186,0.23012095798616147,0.07155529838036659,2.831821104368569e-06,0.142309929212694
5,music/Comedy&SpokenWord/Fugli-Woadmp3,0.3234215681350143, D, major,0.09640024405125076, 88.1047363281,0.21408096351693984,0.08992430594955778,1.2748698568888168e-05,0.14476796607026632
6,music/EasyListening&Vocals/Sharon_Ben-Shem-Back_Thenmp3,0.2190549709511611, B, minor,0.12019524100061013, 81.2293243408,0.33814334856414713,0.0590666827130868,6.784752356269137e-06,0.1472934055962723
7,music/Classical/Christmas_Celebration-O_How_Joyfullymp3,0.3628782209051183, D, major,0.09884075655887736, 85.4292373657,0.17572071679159504,0.10937474493071062,1.2505438595555572e-05,0.14936538892497936
8,music/Country/The_Meat_Purveyors-TMP_Smackdownmp3,0.3539574229410484, G, major,0.09517998779743746, 86.2732009888,0.19961162899457233,0.10849531057450533,1.4054970194911988e-05,0.15145168105555168
9,music/Classical/Christmas_Celebration-Angels_From_The_Realms_Of_Glorymp3,0.3898436218125806, D#, major,0.09884075655887736, 84.0177001953,0.1784656604567157,0.09467051944707074,1.1124745357338023e-05,0.15236633660412036
10,music/Comedy&SpokenWord/Billy_Collins-The_Best_Cigarettemp3,0.2906042702630301, A, major,0.09151921903599756, 89.9503326416,0.2921350086132004,0.0942591294400056,1.080851879565602e-05,0.15370568717420588
11,music/Blues/the_Hollywood_Combo-It_Wouldnt_Domp3,0.2280507977966414, A, major,0.16656497864551556, 83.1340942383,0.29098129800652645,0.08831686597090359,4.521244621362471e-06,0.15478369233284167
12,music/Alternative&Punk/Coheed_and_Cambria-Devil_In_Jersey_Citymp3,0.28899323170425434, G, major,0.22330689444783405, 85.859664917,0.18580077582891066,0.10532056448896572,2.1743014484813626e-05,0.16068864189688992
13,music/Religious/Rebecca_Anne-Melody_Withinmp3,0.1916560768161803, G, major,0.12995729103111653, 87.9543762207,0.3137417666435764,0.17323739413265607,3.6737006426747516e-06,0.16171924046483438
14,music/Rock&Pop/Atreyu-Right_Side_of_the_Bedmp3,0.2878978937498954, C, minor,0.14887126296522268, 86.3360671997,0.17037735085018701,0.20655961045479518,2.8428458551103846e-05,0.16274690929573027
15,music/Folk/The_Love_Bus-To_Bemp3,0.2647090721114404, A#, major,0.14887126296522268, 87.6600036621,0.28581607167507606,0.11515630360910435,9.925528266690261e-06,0.16291252717782206
16,music/Rock&Pop/Dreaming_of_you-In_to_the_nightmp3,0.2960825296766956, B, major,0.24527150701647346, 86.6105957031,0.1777593547682376,0.10391271567233396,1.2384322761407365e-05,0.1646076982913004
17,music/Soundtracks&More/Two_Harps-Joy_To_The_Worldmp3,0.33469032012322736, C, major,0.09273947528981086, 89.6538848877,0.30794355203236257,0.09312391293701455,1.6149959588987776e-05,0.16570268206840086
18,music/Childrens's/weerobbydee-Eat_And_Runmp3,0.3751514390476669, G#, major,0.10372178157413056, 89.992225647,0.2645819832967318,0.08946413867471682,1.4120835459257496e-05,0.16658669268574106
19,music/Classical/Christmas_Celebration-Lo_How_A_Rosemp3,0.3758558943191521, F, major,0.09823062843197071, 83.6016082764,0.23730012321748378,0.12620495177840457,1.6137926228002544e-05,0.16752154713464784
20,music/Jazz/Blue_Train-Lets_Play_Dress_Upmp3,0.29891422639677195, G, major,0.2312385600976205, 85.707901001,0.22973429408110305,0.08690012425817385,8.625125565248323e-06,0.16935916599184692
21,music/Soundtracks&More/Two_Harps-O_Come_O_Come_Emmanuelmp3,0.3239335434560584, E, minor,0.11653447223917023, 90.4667510986,0.2801791808844685,0.12702687636365165,2.4130135940047035e-05,0.16953964061585775
22,music/Soundtracks&More/Two_Harps-We_Wish_You_a_Merry_Christmasmp3,0.3138334003047198, G, major,0.09701037217815742, 100.110816956,0.34289620523497927,0.09560209932227934,1.2656519603259887e-05,0.16987094671194783
23,music/Comedy&SpokenWord/chuckie_steel-sinnermp3,0.30421731377768846, A, minor,0.10738255033557047, 85.4519805908,0.29894886287265404,0.14060306738263212,2.0460588115386344e-05,0.1702344509913321
24,music/Classical/Edward_Tholen-Prestissimomp3,0.39132603345220757, A, minor,0.10982306284319707, 89.0403518677,0.23703756437498177,0.11475091942565649,2.1212948930338244e-05,0.17059175860899464
25,music/Jazz/Anita_ODay-Sweet_Georgia_Brownmp3,0.22145064208816784, G, minor,0.11714460036607688, 80.8828430176,0.35359473369177524,0.1636222130928951,3.384982321460262e-06,0.17116311484424732
26,music/Religious/Greg_Bowles-Remembering_Blind_Willie_Johnsonmp3,0.23220151690190366, D, major,0.2092739475289811, 135.374938965,0.34823750110451096,0.06931825383298079,2.1914156179741575e-06,0.1718066821567989
27,music/Soundtracks&More/One_Christmas_Eve-Little_Town_of_Bethlehemmp3,0.2664201491787634, D, minor,0.09395973154362416, 89.8578262329,0.3159209568291898,0.18676992263572467,5.619758357831974e-06,0.17261527598913196
28,music/Soundtracks&More/EFFIN_LOVELY-CHRISTMASmp3,0.3366078783464765, D, major,0.08785845027455766, 84.6399688721,0.30335959054091716,0.1359716061055096,1.2879951276825571e-05,0.17276208104374757
29,music/Comedy&SpokenWord/Caleb_Hawk-Incest_Puppymp3,0.31415863010028966, D, major,0.10189139719341062, 128.750366211,0.3702653060830962,0.07827518234714145,6.375792918465064e-06,0.17291937830337129
30,music/EasyListening&Vocals/Harry-Krishna-Harry-Krishnamp3,0.2782110268387831, B, major,0.174496644295302, 90.3983535767,0.32817822105168953,0.08620065075326573,3.475215970958298e-05,0.17342425901975003
31,music/Comedy&SpokenWord/Bard_Marc_Gunn-Middle_Earth_Bragging_Songmp3,0.28513362884457616, D, major,0.12751677852348994, 99.88671875,0.3601176719597365,0.09515487932001387,9.680126073781264e-06,0.17358652775477806
32,music/Childrens's/Ninos_De_La_Paz-Dios_Es_Amormp3,0.31114146449679375, D, minor,0.12080536912751678, 88.7419433594,0.28337018250320806,0.15341682176661606,4.626954732131826e-06,0.17374769296977335
33,music/Rock&Pop/Zactly-Taint_Project-Ode_to_Woodiemp3,0.3519808461834681, C, minor,0.20073215375228798, 85.3579406738,0.10682895160557611,0.21205524202898893,5.135155248346712e-05,0.17432970902456094
34,music/Latin/Camping-This_Is_Where_We_Livemp3,0.3488772874914193, B, minor,0.1293471629042099, 87.2199554443,0.23956034395633724,0.1593224354545047,1.815917060442086e-05,0.1754250777954151
