,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
30,music/Alternative&Punk/Smoke_Like_a_Fish-Just_Anothermp3,0.44772007733592456, A#, major,0.20152883947185546, 89.2361297607,0.20600536698856547,0.15823219417286224,4.074809269000378e-06,0.20269811055569537
31,music/Comedy&SpokenWord/ANN_CHALADA-A_CHIPMONKS_LOVE_SONGmp3,0.21998753464975537, D, major,0.18971507991660877, 89.9689483643,0.254871366793684,0.3521695189327584,2.8280726628815277e-06,0.2033492656730939
32,music/Rock&Pop/Full_Blown_Rose-The_Longest_Daymp3,0.15817000119863586, G, minor,0.1702571230020848, 88.0958633423,0.5728036821278277,0.122954522968625,2.140978605467999e-06,0.20483749405515575
33,music/Jazz/John_Devitt-Lets_Face_itmp3,0.2224113013313497, D, major,0.207088255733148, 90.0202331543,0.3119444027542853,0.284980129568554,4.052082412511345e-06,0.20528562829394992
34,music/Childrens's/Vili-Londonmp3,0.21284346432608203, G#, major,0.2904794996525365, 89.9766769409,0.38693908622433204,0.14163660099000724,2.8949030309038885e-06,0.20638030921919776
35,music/Reggae/Buju_Banton-Paid_Not_Playedmp3,0.3059954817444055, D, minor,0.18763029881862406, 88.5204315186,0.18816639760373244,0.35333197386781967,2.5991807823728317e-06,0.20702535024307284
36,music/R&B&Soul/Lizz_Fields-I_Gotta_Gomp3,0.23310341867301906, C#, major,0.22446143154968728, 89.9973297119,0.3211145602199201,0.2605388497489167,4.022028001341763e-06,0.2078444564439089
37,music/Soundtracks&More/Kai_Hartwig-The_Gods_-_Lokimp3,0.12141661674921622, D, minor,0.15705350938151494, 129.83026123,0.6657326029283676,0.10140352129921329,1.4388830035039897e-06,0.2091215378482631
38,music/R&B&Soul/Xavier_Aeon-Rock-A-Byemp3,0.29926694237862733, B, major,0.22029186935371786, 89.9976425171,0.3429958430248468,0.18521506266897253,1.29115701883527e-06,0.20955420171663666
39,music/Latin/Alfred_Gomez_Jr-La_Reina_Peinandosemp3,0.19498004896049578, D, minor,0.2334954829742877, 90.0469894409,0.35364253569623993,0.26861765636800655,1.2183482287387456e-06,0.21014738846945172
40,music/Religious/Jacob_Swann-Revelation_of_realitymp3,0.2596654672080531, F#, minor,0.20083391243919388, 89.3438110352,0.12160059932514586,0.4742262798263525,1.586232168981986e-06,0.21126556900618287
41,music/Rock&Pop/Jon_Schmidt-All_of_Memp3,0.12694291431111066, C#, major,0.1931897150799166, 143.421859741,0.6218019743819242,0.11518877021794575,4.0195761150984094e-06,0.21142547871340245
42,music/NewAge/Elu-Wont_Last_Longmp3,0.10490010480736287, C, major,0.24947880472550382, 89.9012069702,0.35141232463521554,0.3518068057738634,1.6266179829009437e-06,0.2115199333119857
43,music/Latin/Alfred_Gomez_Jr-Abuelamp3,0.27305601933490675, D, major,0.1744266851980542, 90.0431518555,0.3284413394298197,0.28324625143426596,2.8166730816255276e-06,0.21183462241402565
44,music/Reggae/Ultima_Caida-Skankmp3,0.14500440541104648, C, minor,0.19179986101459348, 110.810325623,0.6146173335066938,0.10933903562709936,4.142781711784865e-06,0.21215295566822898
45,music/Blues/Ageing_hippie_groove_syndicate-ageing_hippie_groovemp3,0.1414607163677353, C, minor,0.19179986101459348, 89.9438781738,0.34832233060780676,0.38239104167440785,3.0437902399487187e-06,0.21279539869095668
46,music/Soundtracks&More/Mark_Van_Overmeire-Tuol_Slengmp3,0.1675748865885296, D#, major,0.27032661570535094, 88.0065383911,0.4541382865943884,0.1744261481178715,1.7647911948913523e-06,0.21329354035946704
47,music/Childrens's/Mr_Billy-Bubble_Troublemp3,0.31874199848851553, G, major,0.16191799861014594, 89.9958648682,0.17216873300312077,0.41476540713902943,1.929869365189812e-06,0.2135192134220354
48,music/Country/Robert_Allen-Walked_Outmp3,0.29808475497152354, D, major,0.17373175816539263, 89.129447937,0.2648189891650063,0.33670738198727596,7.168041445415724e-07,0.21466872021866862
49,music/Classical/Coro_Polifonico__Orchestra_Laus_Deo-Coronation_Mass_-_Kyriemp3,0.1386093571655671, C, major,0.19666435024322446, 151.330276489,0.553500481790351,0.1866114098403516,1.2387365086523603e-05,0.21507959728091616
50,music/Rock&Pop/Narutofan-Sadness_and_Sorrowmp3,0.1456603866580258, E, minor,0.17651146629603892, 122.466850281,0.5961064227754282,0.15940570688998312,9.017110164371876e-06,0.2155385999459281
51,music/Childrens's/The_Lemon_Twists-itsy_bitsy_spidermp3,0.25396589194475044, G, major,0.1646977067407922, 184.570343018,0.5858635231613473,0.07462123179215309,2.3895541388422746e-06,0.2158301486386364
52,music/World/Bagpiper-_Michael_Lancaster-When_Irish_Eyes_Are_Smilingmp3,0.17626048440007042, A#, major,0.1271716469770674, 178.205978394,0.6184354016033721,0.15782701823549136,9.041117885271584e-06,0.2159407184667773
53,music/Folk/Steve_Massey-River_Place_Timemp3,0.09696406900008314, D, major,0.18971507991660877, 184.570205688,0.6143828201536862,0.18118295660022,1.2007965614477737e-06,0.21644922529343188
54,music/Soundtracks&More/Wilbert_Roget-Atonement_-_Main_Thememp3,0.15769272583834706, A, minor,0.23488533703961084, 107.987289429,0.578578163717735,0.11163740905869624,1.8786928787104367e-06,0.21655910286945357
55,music/EasyListening&Vocals/Fujiyama-Geisha-One_Thritymp3,0.15631280015068566, E, minor,0.16539263377345378, 111.156433105,0.6470436964628413,0.11438328690109463,5.455079675995194e-06,0.21662757447355027
56,music/Religious/Michelle_Fair-The_Lords_Prayermp3,0.1405363822238444, C, major,0.1890201528839472, 107.573173523,0.5774779077197405,0.1814545661700812,4.046686127039422e-06,0.2176986111367481
57,music/Rock&Pop/Undefined-Missing_Outmp3,0.10254756015894806, A, minor,0.28422515635858236, 139.149673462,0.5828709202151007,0.12249508779296966,2.193530247487657e-06,0.21842818361116967
58,music/Childrens's/Molozopurroy-Pisicutzamp3,0.1062128000581269, G, major,0.20430854760250175, 178.205749512,0.626261403224206,0.16136846320556597,5.2115912863556405e-06,0.2196312851363374
