,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_skl,aggregated
0,music/World/Andrei_Krylov-Mysticomp3,0.0, D, minor,0.0, 120.373519897,0.0,0.0,0.0,0.0
1,music/World/Andrei_Krylov-Soledadmp3,0.03629150218586402, C, minor,0.15847347994825356, 122.636650085,0.14021613263163443,0.019412401164441012,1.7855906531367867e-06,0.07087906030416924
2,music/Classical/Andrei_Krylov-Portret_of_Soulmp3,0.05356404144759309, E, major,0.129366106080207, 103.506530762,0.16570656041609924,0.04129300823474602,1.947978248805764e-05,0.07798983919222668
3,music/Classical/Andrei_Krylov-Romancemp3,0.06417983626108979, E, minor,0.16170763260025872, 117.801345825,0.14758468855522072,0.03257172010014471,1.583144931356534e-05,0.0812119417932055
4,music/Comedy&SpokenWord/Donald_G_Carty-Lovemp3,0.06021988498733017, G, major,0.16752910737386806, 135.094329834,0.15162193189772066,0.03871943654528955,1.8072797701065836e-05,0.0836216867203819
5,music/Classical/Andrei_Krylov-Moon_Gypsymp3,0.05246649769911163, E, major,0.13001293661060803, 110.561897278,0.22792391135633477,0.020693844168727646,1.5749083161142863e-05,0.08622258778358864
6,music/Classical/Joakim_Zelmerloow-Toccatamp3,0.06596317436399236, E, minor,0.1390685640362225, 117.843254089,0.1362445930234261,0.0940678349387844,3.245552355146643e-05,0.08707532437719537
7,music/EasyListening&Vocals/Left_Tail_Light_Band-I_will_get_theremp3,0.07074780130886905, D, major,0.17787839586028462, 172.265655518,0.15987339547878648,0.04937204695462133,3.0015255352368292e-05,0.09158033097158277
8,music/Comedy&SpokenWord/Sacred_Spaces-The_Gift_Of_Secretsmp3,0.0771372541892838, D#, minor,0.1630012936610608, 117.15978241,0.1472057242932492,0.07364718814073315,1.569396278909425e-05,0.0922014308494232
9,music/Classical/ENSEMBLE_OF_OLD_CHURCH_MUSIC_SRETENYE-TO_THEE_WE_SING_mp3,0.08643080727166992, C#, minor,0.11448900388098318, 152.67477417,0.18944736818984528,0.07073961126611215,9.461204866146426e-05,0.09224028053145442
10,music/Classical/Guitarist_-_Michael_Lancaster-Romanzamp3,0.07368791048127983, E, minor,0.1520051746442432, 107.462432861,0.197898886243363,0.041409576122026004,1.741446098996359e-05,0.0930037923903804
11,music/Classical/Andrei_Krylov-Love_songmp3,0.057610201681618005, E, minor,0.13065976714100905, 136.367660522,0.2353192056393631,0.04428719270824047,1.5806951839647845e-05,0.09357843482441405
12,music/NewAge/Hal_Weaver-Tolerancemp3,0.13328561209629902, B, minor,0.15782664941785252, 91.0440292358,0.11686060763141479,0.06086833302819088,0.0003308469135403214,0.0938344098174595
13,music/Soundtracks&More/Donna_Killington-woundmp3,0.09824223310136514, C#, minor,0.16946959896507116, 108.348930359,0.12868523708695384,0.07997836087495101,0.00011939579739286867,0.09529896516514681
14,music/Comedy&SpokenWord/Tony_George-Bachelorette_Partiesmp3,0.09729439525620907, F#, minor,0.17076326002587322, 125.527687073,0.1108499532884082,0.10297678840245778,2.2704401380259025e-05,0.09638142027486571
15,music/Classical/Andrei_Krylov-Blezardmp3,0.10213701333881013, C, major,0.16752910737386806, 129.367446899,0.1573400603882773,0.05964973052514468,2.162685212850674e-05,0.09733550769564574
16,music/World/Celtic_Shores-A_Raindrop_For_Every_Tearmp3,0.10486164344539668, G, major,0.240620957309185, 110.304618835,0.11909826859604578,0.02277414277386732,5.355805537296444e-05,0.09748171403597354
17,music/Soundtracks&More/Two_Harps-Away_In_The_Mangermp3,0.06912300941645069, F, major,0.14877102199223805, 129.277420044,0.2110567509232495,0.05881789763950203,5.2158150162137584e-05,0.09756416762432048
18,music/Classical/andrys-Chopin_Prelude_No_20_in_c_minormp3,0.09220689427912249, C, minor,0.1371280724450194, 126.713630676,0.16124104938542774,0.07958521945437547,0.024260147489523737,0.09888427661069377
19,music/Comedy&SpokenWord/Donald_G_Carty-Workmp3,0.07516280032320674, G, major,0.23091849935316947, 117.201065063,0.1302028220244423,0.05958786462633944,1.7334269944646443e-05,0.09917786411942053
20,music/Classical/Coral_de_S_Domingos-April_is_in_my_mistress_face_-_Thomas_Morleymp3,0.13144362599074388, F#, minor,0.15329883570504527, 125.591300964,0.16829149790456777,0.0461911969931985,8.392671953461681e-05,0.09986181666261801
21,music/EasyListening&Vocals/Amy_Goldstein-Send_in_the_ClownsBroadway_Babymp3,0.07784263589093911, D#, major,0.1591203104786546, 132.487564087,0.17535918139033613,0.08703135290598024,3.7072475747066627e-05,0.09987811062833143
22,music/Classical/Virtual_Byrd_Choir-Palestrina_Super_Flumina_Babylonismp3,0.0630492941730899, G#, minor,0.22703751617076326, 111.133285522,0.1522443528760576,0.057085438914652904,5.079870778009294e-05,0.09989348016846875
23,music/Classical/Andrei_Krylov-Autumnmp3,0.05601400165982469, G, minor,0.20116429495472185, 114.016891479,0.16824446416386252,0.07442778644815858,1.5560347630606918e-05,0.09997322151483964
24,music/Comedy&SpokenWord/Donald_G_Carty-Pleasuremp3,0.05728497599560105, A, minor,0.2516170763260026, 129.503997803,0.1335856198584302,0.057978675636591676,2.1958276966799195e-05,0.10009766121871848
25,music/World/Jim_Gordon-Channel_Throughmp3,0.09048793350074631, C#, minor,0.1888745148771022, 117.489028931,0.12949393335031936,0.09302471523437023,0.000285870762971717,0.10043339354510197
26,music/World/Andrei_Krylov-Almansamp3,0.06832982220782959, A, minor,0.1461836998706339, 151.405731201,0.27763079977859584,0.01024733887717226,2.1216980060242863e-06,0.10047875648644752
