,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Electronic/DaftPunk-Withinmp3,0.0, C#, major,0.0, 110.342224121,0.0,0.0,0.0,0.0,0.0
1,music/Klassik/Bach-Toccaqta&FugueDMinorBWV565Toccatamp3,0.1516498356545115, D, minor,0.14627659574468085, 117.647331238,0.4726424079302126,0.1341376847002269,0.8166547268258306,1.6441740916986402e-06,0.28689381583825907
2,music/WorldMusic/annaRF-Whymp3,0.22125872249400244, G, minor,0.18439716312056736, 112.351074219,0.3745173004941671,0.230772824509244,0.7881844377552452,1.0535706573469993e-06,0.2998552503239806
3,music/Jazz/PaoloFresuJanLundgren-Kristallendenfinamp3,0.143471661519874, D, minor,0.14804964539007093, 140.128921509,0.4584445273820604,0.2530180411661968,0.7991443906937185,9.375980701221314e-06,0.30035627368877027
4,music/WorldMusic/AndreyVinogradov-MedievalTunemp3,0.1880272269066752, G, minor,0.14849290780141844, 111.668838501,0.3087184641330085,0.4028235617543896,0.8113105548862758,6.856025322142517e-06,0.30989659525118163
5,music/Klassik/JStraussI_Radetzky-MarschOp228mp3,0.16737326987148804, D, major,0.13785460992907803, 106.524047852,0.45205296926128913,0.21597374447101986,0.9058796901675529,3.358120894667169e-06,0.31318960697022047
6,music/Klassik/LangLang_LaCampanellaIIetudeforpianoinGsharpminor(GrandPaganiniÉtudeNo3)S1413(LWA1733)mp3,0.18827676380379188, G#, minor,0.2300531914893617, 163.483779907,0.5138009053277438,0.20745680121527593,0.7602580917937254,1.3918502551555129e-05,0.3166432786887417
7,music/Jazz/JukkaPerkoAvara-TearsInHeavenmp3,0.13535747583983943, A, major,0.13652482269503546, 98.4524993896,0.7201567211215781,0.10599516121386293,0.8084991078867273,2.100643681984264e-06,0.31775589823345424
8,music/Soundtrack/TheHobbit3-HowardShore_Ironfoot[ExtendedVersion]mp3,0.14613606213965824, D, major,0.28147163120567376, 138.597213745,0.5438351764583814,0.09247824266728148,0.8631560529977917,1.5991025664081626e-06,0.3211797940952255
9,music/Klassik/Mozart_RequiemInDMinorK626-3Sequentia_Lacrimosamp3,0.2083439453545828, D, minor,0.15780141843971632, 111.442993164,0.4060332985924523,0.20798766689437737,0.9511193555277412,4.195566034807824e-06,0.3218816467291508
10,music/Klassik/Rachmaninov-PréludeinCsharpminorOp3No2mp3,0.20047024735695146, C#, minor,0.14893617021276595, 116.732597351,0.4094912912922214,0.2912805758345245,0.8836226218700453,5.580139413343939e-05,0.3223094513267737
11,music/Jazz/MichaelWollnyVincentPeiraniTheKissmp3,0.14891411456970113, C, major,0.212322695035461, 172.265686035,0.5262555886101531,0.25337023824696486,0.8010405127925733,1.288082554339974e-06,0.32365073955623463
12,music/WorldMusic/JohnButler-Oceanmp3,0.14445113451168495, E, major,0.37810283687943264, 97.3883056641,0.5031781247047928,0.23152842154636527,0.6953558346971968,1.6015658235057567e-06,0.3254363256508827
13,music/Soundtrack/LordOfTheRings-TheBattleOfThePelennorFieldsmp3,0.16968088740779516, A, minor,0.2052304964539007, 165.502151489,0.5679841668305631,0.16409084833021886,0.860182066122299,1.8241044746222647e-06,0.32786171487487525
14,music/Soundtrack/TheWitcher3-TheFieldsofArdSkelligmp3,0.16205297557159404, D, minor,0.17863475177304963, 178.205566406,0.5723063247503225,0.24418585780542004,0.8323627412379746,4.938285768079343e-07,0.3315905241611563
15,music/Soundtrack/Outlander-DanceoftheDruids(featRayaYarbrough)mp3,0.19097849102209447, A, minor,0.22384751773049646, 136.45451355,0.5890855818116776,0.16586481367064615,0.8271823218138377,1.5861920053835777e-06,0.332826718706793
16,music/Klassik/AliceSaraOtt-PréludeinDFlatMajor(_Raindrop_)Op28No15mp3,0.20281490905686078, C#, major,0.26906028368794327, 152.223327637,0.5425394087029779,0.259453832333141,0.7436927305866083,3.131113258462873e-05,0.33626541258335263
17,music/Jazz/EricBibbCelticRootsEnsemble-StJamesInfirmarymp3,0.2703328059407315, A, minor,0.2375886524822695, 104.842964172,0.6286029674803673,0.11575046058183916,0.7905350557445419,5.89593769232603e-07,0.3404684219705864
18,music/Pop/DavidBowie-LifeOnMarsmp3,0.29952493995207735, A#, major,0.1573581560283688, 125.222671509,0.6102799144538068,0.12874231705198827,0.852144463149326,1.5358396319117368e-06,0.34134188774586655
19,music/Jazz/LouTavano-TheCallmp3,0.12542034223700746, E, minor,0.212322695035461, 184.570266724,0.5824170051708678,0.33237566517217926,0.8040849706681552,4.167342038218811e-07,0.342770182502979
20,music/Reggae/DamianMarley-Confrontationmp3,0.4253976864377736, A, minor,0.23404255319148937, 111.168869019,0.2369455796745714,0.22799037453050303,0.9524315307803091,1.3204721491152716e-06,0.3461348408477993
21,music/Rock/Pvris-MyHousemp3,0.2613738122369062, C, major,0.16356382978723405, 129.15222168,0.6897531332609608,0.12944803818706496,0.8546499669476456,1.3579413812420621e-06,0.34979835639353213
22,music/Soundtrack/GameOfThrones-MainTitlesmp3,0.1628304737061679, C, minor,0.14804964539007093, 172.265808105,0.8352311559111893,0.1368346440272982,0.8260802151613882,3.1077975293735262e-06,0.3515048736656074
23,music/Soundtrack/Vikings-FlokiAppearstoKillAthelstanmp3,0.19015389404090344, C#, major,0.14937943262411346, 89.8669128418,0.6151666400818915,0.3284739053856274,0.8313941337341636,1.2264156350348214e-06,0.35242820538038905
24,music/WorldMusic/EstasTonne-TheSongoftheGoldenDragonmp3,0.16878186317750035, C, major,0.2974290780141844, 132.522079468,0.6435328533619933,0.16768741945499396,0.8378873638881256,1.085179970498145e-06,0.35255327717946133
25,music/Electronic/TheXX-Intromp3,0.2932719664772801, F, major,0.13962765957446807, 100.450759888,0.7789974494102051,0.15040656333925356,0.7724088632199382,1.9334382800289676e-06,0.3557857392432375
26,music/Metal/Gojira-Globalwarmingmp3,0.2858572591105822, C#, minor,0.2641843971631206, 94.3844528198,0.6491806365788956,0.1764863522144077,0.7830634598863682,5.547741914580583e-06,0.3597962754492148
27,music/Soundtrack/FleshAndBone-Dakini_MovementIVmp3,0.14793673159626972, D#, major,0.14671985815602837, 124.987091064,0.8318030517257132,0.22814921478857406,0.8119117108706329,2.113564531681575e-06,0.3610871134502916
28,music/Pop/AnnaBurch-2Cool2Caremp3,0.29804762458226747, A, major,0.14583333333333334, 117.597358704,0.7412686667709409,0.13447040424982953,0.8502391559447116,1.2804998317846784e-06,0.361643410896819
29,music/WorldMusic/ANNARF-TumHiHo-(annaRFFtNaadistan)mp3,0.2195552106485465, A#, major,0.14760638297872342, 93.9716186523,0.9203622549877426,0.11574644152979367,0.7749797412068936,1.5815608125157522e-06,0.3630419354854187
30,music/WorldMusic/EstasTonne-TheSongoftheButterflymp3,0.20002641783231698, C, minor,1.0, 172.265289307,0.5557230620086011,0.18376684592909837,0.2656668577041521,1.3122344519944093e-06,0.36753074928477014
31,music/Jazz/WhiplashSoundtrack-Caravanmp3,0.14349016665558015, C#, major,0.4521276595744681, 142.548370361,0.5277407225587046,0.22864362682673162,0.8695302110062832,2.7190439091724107e-06,0.3702558509442795
32,music/Klassik/Liszt-Totentanzmp3,0.18349366071441484, D, minor,0.7296099290780141, 164.038589478,0.4349033114305758,0.30146550957827806,0.5768469322226388,1.5889522393985242e-06,0.37105348866269355
33,music/Rock/BillyTalent-CurefortheEnemymp3,0.36580190819355896, D#, minor,0.16622340425531915, 117.713493347,0.6316753209143717,0.18119279180651493,0.9147678611115211,2.2039289157234667e-06,0.3766105817017003
34,music/Rock/Radiohead-Creepmp3,0.1726843680905122, C, major,0.14051418439716312, 92.4155807495,0.6633061652416711,0.33159415401959197,0.9539071228697423,1.0667691919008077e-06,0.3770011768979788
35,music/Jazz/BuddyRich-Caravan(Remastered2015)mp3,0.1755211669831143, F, minor,0.561613475177305, 162.848068237,0.5869638379949608,0.1273895132850185,0.8140233569655506,1.930299367721163e-06,0.37758554678421946
36,music/Metal/SystemOfADown-Toxicitymp3,0.3658273499308057, C, minor,0.16888297872340424, 115.074310303,0.5077027192353496,0.32912342080234497,0.9109997965629004,2.7019826353048255e-06,0.38042316120624003
37,music/Pop/ElectricLightOrchestra-MrBlueSkymp3,0.25170491272264006, A#, major,0.27349290780141844, 178.205444336,0.6893679585835012,0.2061497780354581,0.8677669690412345,1.3266503539411035e-06,0.3814139754724344
38,music/Pop/Sigrid-Strangersmp3,0.4743852770157809, B, minor,0.16356382978723405, 116.273414612,0.5653949232887276,0.17105256334376834,0.9144844378351643,9.599761651913324e-07,0.38148033187447333
