,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/HipHop/IceCube-ItWasAGoodDaymp3,0.0, D, major,0.0, 82.4135284424,0.0,0.0,0.9008371701216219,0.0,0.15013952835360364
1,music/Metal/SystemOfADown-Toxicitymp3,0.540796724915726, C, minor,0.14981949458483754, 115.074310303,0.6595228472508099,0.08683195319356886,0.9543732973238598,4.098393127038484e-07,0.3985574545180191
2,music/WorldMusic/LaboratoriumPieśni-Sztojpamorump3,0.604000748388796, C#, major,0.12093862815884476, 77.5753860474,0.6567067321610308,0.13614630587143478,0.9122068433339653,1.521036411897897e-06,0.40500012982508066
3,music/HipHop/PrinzPi-KompassohneNordenmp3,0.5331223270394799, C, major,0.14124548736462095, 84.9720001221,0.6838555626548354,0.11919271982931233,0.9689368960830962,2.0096383605387896e-07,0.40772553232253017
4,music/Rock/RiseAgainst-PrayeroftheRefugeemp3,0.6442121923134367, D#, minor,0.1164259927797834, 97.9537963867,0.6875163871462666,0.07360325971623141,0.9278298979318105,7.759177151014182e-07,0.4082647509675407
5,music/WorldMusic/AndreyVinogradov-MedievalTunemp3,0.8111653264725673, G, minor,0.12229241877256318, 111.668838501,0.6256365890893711,0.13486180252204016,0.8098341009097181,1.4049873951705537e-06,0.41729860712560923
6,music/HipHop/KontraK-ErfolgistkeinGlückmp3,0.5763086565778718, C#, major,0.13492779783393502, 79.8573379517,0.7171987770937469,0.14460813150771903,0.950770183328605,1.7768924376087485e-07,0.4206356206718536
7,music/Metal/Metallica-MothIntoFlamemp3,0.6143038418362184, A, minor,0.19088447653429602, 90.3373794556,0.6804927069592065,0.12188952997679545,0.9323843190746781,1.2067539561568816e-06,0.42332601352252514
8,music/WorldMusic/annaRF-Whymp3,0.6726036402048594, G, minor,0.17554151624548736, 112.351074219,0.7533923454495177,0.14894882504618506,0.792763833340346,3.4275075231287904e-07,0.4238750838395246
9,music/Pop/Halsey-HeavenInHidingmp3,0.5087211986747415, C#, minor,0.12184115523465704, 117.763298035,0.7954969458624994,0.20502508182025628,0.9160045266065123,2.2280430749671022e-07,0.4245148551671623
10,music/Rock/RedHotChiliPeppers-Snow(HeyOh)mp3,0.5784700608346944, B, major,0.226985559566787, 106.173690796,0.7215550706508528,0.08485942228456257,0.9370849316066991,2.8535213635914e-07,0.4248258883826221
11,music/Rock/TheOffspring-You'reGonnaGoFarKidmp3,0.5760205831008671, C, major,0.14350180505415164, 126.112625122,0.7524535645860873,0.1203711164683519,0.9779652211847938,4.788754965100714e-07,0.42838546154495805
12,music/Jazz/RaphaelWressnig-SeptemberNightsmp3,0.5597291246099465, C, major,0.20893501805054152, 120.094520569,0.7974880872200564,0.14375559838801158,0.8891224990591362,1.814440929732418e-07,0.43317175146196424
13,music/Rock/BillyTalent-CurefortheEnemymp3,0.6141220644610075, D#, minor,0.1457581227436823, 117.713493347,0.6922638678340325,0.19628321739163657,0.9536726995428743,4.998478448094188e-07,0.43368341197017973
14,music/HipHop/KidCudi-MrRagermp3,0.7228789360673614, B, minor,0.1565884476534296, 102.060325623,0.8065882214567336,0.12195018098922018,0.8006351244292712,2.795636337529619e-07,0.434773531693275
15,music/HipHop/Romano-Köpenickmp3,0.5641980777168039, E, minor,0.13537906137184116, 94.9803924561,0.855064201213283,0.08785169446859294,0.9683477189476484,2.1392322981549088e-07,0.43514016127356653
