,id,scaled_rp,scaled_js,scaled_mfcc,scaled_skl,aggregated
0,music/Latin/La_Preferencia-Ya_No_Me_Digasmp3,0.0,0.0,0.0,1.2107658537151267e-07,3.026914634287817e-08
1,music/R&B&Soul/JW-Feelin_Yoump3,0.34673907969668993,0.07314432361909541,0.045428339661057866,1.2818152954912546e-06,0.11632825619803468
2,music/Latin/La_Preferencia-Sueno_de_Amormp3,0.3707491273611817,0.055783946545619925,0.053392161646765905,1.0095781926733998e-06,0.11998156128294005
3,music/Latin/Bene_Medina_y_Su_Conjunto_Aguila-555-6969mp3,0.43081114288085287,0.05132712137604431,0.05336249869804108,9.299214792454758e-07,0.1338754232191044
4,music/Latin/Guillermo_Serpas-Desdenesmp3,0.3851842979471593,0.09264338539181112,0.06490389594365649,3.92100548714168e-07,0.1356829928457939
5,music/Religious/TOC__The_Thug_Scholar-Just_Us_3mp3,0.42191971093075054,0.06275938503087108,0.06206273482123761,8.321916680850261e-07,0.13668566574363183
6,music/Electronic&Dance/Stevie_Hyper_D-Cant_Stop_featuring_Aphroditemp3,0.3767903821902401,0.06867712613715216,0.10573828327909092,1.2795664401154479e-06,0.13780176779323083
7,music/Alternative&Punk/The_Academy_Is-Seasonmp3,0.44870153529602663,0.07944448241992215,0.029490072614230332,8.806123709577901e-07,0.1394092427356375
8,music/Jazz/Lloyd_Warren-Turn_Signalmp3,0.45932347244676736,0.07036782279396457,0.028449628332021908,1.63853189039471e-06,0.13953564052616105
9,music/Latin/Michael_Marquez-Deseosmp3,0.44620962447819495,0.06360771763511848,0.05109565179497356,2.5221666509019444e-07,0.14022831153123802
10,music/Jazz/Blue_Train-7_4_Nowmp3,0.41874627679043774,0.09700929929613726,0.05232177602119422,3.429744319257689e-07,0.14201942377055027
11,music/Hip-Hop/Espadasofia-Cabezas_Programadasmp3,0.4279172273091679,0.11082212582393275,0.032110979498499156,2.938956187715957e-06,0.14271331789694688
12,music/EasyListening&Vocals/Electra-Dances_in_Outter_Spacemp3,0.3612031699887822,0.1346106685737614,0.07635695857049772,3.3356175427364403e-06,0.143043533187646
13,music/R&B&Soul/The_Grand_Central_Band-Crazy_Bout_Yoump3,0.41140118083165755,0.09995374952527843,0.06313386283251177,3.888880815010337e-07,0.14362229551938233
14,music/Religious/Jeff_Scott_Band-More_Than_Yoump3,0.4133953670677113,0.11007865319730259,0.054980486577406666,1.8950373329869865e-06,0.1446141004699384
15,music/Alternative&Punk/Coheed_and_Cambria-Devil_In_Jersey_Citymp3,0.422431837479865,0.10258219274805046,0.059180436251079896,1.135471554880141e-06,0.14604890048763755
16,music/Childrens's/Kids_For_Kids-I_Promisemp3,0.43895895170719346,0.10591655079263078,0.03980840101478186,9.173011134154792e-07,0.14617120520392987
17,music/Hip-Hop/Rampage-Going_Out_Of_Business_Ft_Busta_Rhymesmp3,0.45732595199319526,0.07909168760328462,0.04845412746777359,1.407183917494586e-06,0.14621829356204274
18,music/Folk/TANTRA-Teesmp3,0.4655162257843191,0.09087510161132918,0.028897498026553205,2.4589653641080206e-06,0.1463228210968914
19,music/Reggae/Buju_Banton-Paid_Not_Playedmp3,0.37396824491235453,0.1089032711418372,0.10261897343350491,1.6249184422371816e-06,0.14637302860153473
20,music/EasyListening&Vocals/Tiki_King_and_the_Idol_Pleasures-Well_dancemp3,0.3722925227578869,0.1254919913828638,0.0904779605358154,1.9996290262259265e-06,0.1470661185763981
21,music/Rock&Pop/XTC-Spiralmp3,0.4612680158886579,0.09872189520245918,0.03274665885602669,1.1718311173261518e-06,0.14818443544456528
22,music/Hip-Hop/Guttah_Boys-Whos_ya_daddymp3,0.4028415035246384,0.12604730728483485,0.06851278596047672,1.4674045665283848e-06,0.14935076604362912
23,music/Hip-Hop/Danger_Mouse-Danger_Mouse__Jemini_-_Knuckle_Sandwich_2mp3,0.4683166443397582,0.09401148805147914,0.036098836536839,1.4561719917366718e-06,0.14960710627501705
24,music/R&B&Soul/DJ_Language-Dnell_-_Ive_Read_Aboutmp3,0.3890236725739122,0.10664405872854472,0.10292486418239169,9.313756453297598e-07,0.14964838171512349
25,music/Comedy&SpokenWord/Scott_Laningham-Moose_in_My_Housemp3,0.40964316833649217,0.11006759157585039,0.0797529926866842,4.2902775964488355e-07,0.14986604540669662
26,music/Country/The_Meat_Purveyors-TMP_Smackdownmp3,0.4499008348139729,0.11408151237812356,0.036167843607840096,5.244249168626247e-07,0.15003767880621335
27,music/Alternative&Punk/Numic-My_Enemymp3,0.428848909562684,0.10173514925901314,0.0695713630134683,1.0335593145373062e-06,0.15003911384861998
28,music/Jazz/Skadaddyz-Get_Upmp3,0.4819974482121926,0.06575263469999056,0.05490874891899362,1.5588161872561603e-06,0.15066509766184102
29,music/Comedy&SpokenWord/Greg_Baumont-The_GWB_Theoremmp3,0.43526862123437177,0.08415602398021507,0.08366932782245579,1.2323316708875907e-06,0.15077380134217838
30,music/Reggae/Finks_Constant-Gamesmp3,0.4138269630020405,0.10323030354030713,0.08651825151537626,8.581148773818508e-07,0.15089409404315032
31,music/R&B&Soul/Joe_Mc-Still_Searchingmp3,0.48661186633196063,0.06954235317741678,0.04787954877351572,1.9882268422772496e-06,0.15100893912743385
32,music/Religious/Bobbie_J-Stairway_to_Heavenmp3,0.5127380075605235,0.06367447733452573,0.027710604244798123,1.080774728683349e-06,0.151031042478644
33,music/Reggae/DJ_Lady_Saw-Save_Your_Lovemp3,0.41647799008922365,0.0990714415730605,0.08963940804539718,1.4256766080406235e-06,0.15129756634607233
