,id,scaled_rp,scaled_js,scaled_mfcc,scaled_skl,aggregated
0,music/Folk/Adrian_Madrid-Senora_bonitamp3,0.0,0.0,0.0,1.3648682666442487e-07,3.412170666610622e-08
1,music/Folk/Adrian_Madrid-Yo_Quiero_Sermp3,0.1937223007526145,0.05449358063889432,0.06362185088554932,7.211723192766013e-07,0.07795961336234435
2,music/Folk/Adrian_Madrid-Qumame_los_ojosmp3,0.1931932532569411,0.03821778633325796,0.08538622407342622,2.1388639751340535e-07,0.0791993693875057
3,music/Folk/Adrian_Madrid-Pajarito_cantormp3,0.19471911772305375,0.07550151746869029,0.06601027573686714,1.3255109248022805e-06,0.084058059109884
4,music/Folk/Adrian_Madrid-Cuatro_ciriosmp3,0.18056958546616292,0.0790461281490341,0.08712734482752112,2.475201829766666e-06,0.08668638341113698
5,music/Folk/Adrian_Madrid-En_tu_pelomp3,0.2973892662878693,0.02676912307325791,0.029464837044987216,2.948335719946327e-07,0.08840588030992161
6,music/Folk/Falun_Dafa_Dizi-Walk_Onmp3,0.1898992465418016,0.09847692991549518,0.06947994780393331,9.523506085783559e-07,0.08946426915295967
7,music/Folk/Adrian_Madrid-El_pecadormp3,0.1921264356502123,0.09388909019104591,0.0721975868167415,3.130449917122257e-06,0.08955406077697921
8,music/Country/Terry-The_First_Time_I_Fell_In_Lovemp3,0.22317479382988992,0.09235401896276049,0.048968369878864604,4.328240591999891e-07,0.09112440387389356
9,music/Jazz/Jackie_Richardson-If_I_could_only_sleepmp3,0.22792580688366834,0.07822334618088524,0.0644747491578032,9.108886583158631e-07,0.09265620327775377
10,music/Rock&Pop/Devendra_Banhart-Be_Kindmp3,0.22774777325031806,0.08749707252619025,0.05599535600196565,1.0468707534491686e-06,0.09281031216230687
11,music/Alternative&Punk/Silverstein-Smashed_Into_Piecesmp3,0.2158230571989129,0.06852746981622179,0.08703161651448188,2.135380653826786e-06,0.09284606972756759
12,music/Alternative&Punk/The_Decemberists-The_Soldiering_Lifemp3,0.23047142638182927,0.08077777728787884,0.068588048379597,2.445635321041843e-07,0.09495937415320929
13,music/Country/Terry-Every_Time_I_Hear_Amazing_Gracemp3,0.19881202372762308,0.09147473727783877,0.09039962702039142,9.76928797554819e-07,0.09517184123866271
14,music/Alternative&Punk/Numic-My_Enemymp3,0.2501572927040793,0.07710538493187846,0.053618979527728,1.156162320577302e-06,0.0952207033315016
15,music/Rock&Pop/Fresno-Cada_Poa_dessa_Rua_Tem_Um_Pouco_de_Minhas_Lgrimasmp3,0.2410385783042146,0.05780366824264165,0.08688378179709759,1.6353499715701636e-06,0.09643191592348135
16,music/Rock&Pop/Victoria_Robertson-Cloudsmp3,0.2220076112179601,0.10146502792792568,0.06257778109773132,1.6019663692144693e-06,0.09651300555249658
17,music/Rock&Pop/Sister_Hazel-World_Inside_My_Headmp3,0.24353794816666005,0.061594875371615565,0.08254660200176682,1.2365790577389997e-06,0.09692016552977505
18,music/Alternative&Punk/Cursive-The_Radiator_Humsmp3,0.21735522743483568,0.11387600660471148,0.058278879846800094,1.3753326423532854e-06,0.0973778723047474
19,music/Country/Terry-Lovers_Moonmp3,0.18595067016051722,0.11652702335398438,0.0887635154181474,2.5636075834633723e-06,0.09781094313505811
20,music/Jazz/Pamela_Hart-Catch_Yourselfmp3,0.2413382671551214,0.11249393697848534,0.040769068309175885,1.2426233332181764e-06,0.09865062876652897
21,music/Country/The_Allen_Christie_Band-The_Last_Rodeomp3,0.23021049494536522,0.07257717524880371,0.09431821542368445,1.0413792478219505e-06,0.0992767317492753
22,music/Blues/Sarge_Lintecum-Time_Bomb_in_My_Mindmp3,0.2503794227834538,0.11415822885685248,0.03387957673161576,1.6224199311902276e-06,0.09960471269796331
23,music/Latin/Cruzmonty-SI_no_te_me_fuerasmp3,0.23987998647972644,0.08634267556845175,0.07230309736984174,1.6622271946583406e-06,0.09963185541130365
24,music/Folk/Virginia_La_Iacona-Con_Locuramp3,0.23434059840041735,0.10411693854941263,0.06460167740936867,1.3451071622354514e-06,0.10076513986659022
25,music/Folk/Steve_Massey-Crooked_River_Railroadmp3,0.2094413325238512,0.106528698748886,0.08753408938611813,1.0783146518449143e-06,0.1008762997433768
26,music/Folk/Dolorean-The_Searchmp3,0.2535045579070926,0.11009651456682036,0.040605754057142285,1.849174888152105e-06,0.10105216892648584
27,music/World/kaleta-gbeto-magnonmp3,0.2723630940474588,0.09293396076854994,0.039416132893903964,1.5994153740782927e-06,0.10117869678132169
28,music/Folk/Victoria_Robertson-Come_Out_Rightmp3,0.2377556671073821,0.11941176500478598,0.049456149727615244,1.362225269078114e-06,0.10165623601626311
29,music/Latin/Llave_de_Paso-Saliste_tmp3,0.23839233014497208,0.11490777220142759,0.053696681974282956,1.8355266774570348e-06,0.10174965496184002
30,music/Jazz/Bossa_Nova-Bahianamp3,0.288571427190374,0.07041924030300085,0.048673398473286285,1.2438053509951915e-06,0.10191632744300302
31,music/Country/Thad_Cockrell-Girl_From_Maryvillemp3,0.2523114271622507,0.09806560688752847,0.05738730485856631,2.1855140764002035e-06,0.10194163110560546
32,music/Folk/Virginia_La_Iacona-Heredera_del_Tiempomp3,0.2074199488015434,0.14448550705130767,0.055907133960571224,2.040295158089912e-06,0.10195365752714511
33,music/Alternative&Punk/Bright_Eyes-From_a_Balance_Beammp3,0.19974716719333394,0.1125363610800492,0.09604892472830738,2.4727927429819848e-06,0.10208373144860837
