,id,scaled_rp,scaled_js,scaled_mfcc,scaled_skl,aggregated
0,music/R&B&Soul/D__Banks__Slick_Salt_Entertainment-Party_Tonightmp3,0.0,0.0,0.0,2.1608430187033622e-07,5.4021075467584056e-08
1,music/Religious/Kisha_Griffin-DontU4Get2Praymp3,0.41597696310598575,0.11166869248757368,0.04596090110221542,1.939808623071302e-06,0.14340212412609948
2,music/Hip-Hop/L__of__Khemistry-Das_riiiightmp3,0.40407794350005716,0.10736799976267795,0.09907544468002866,1.682017790627998e-06,0.1526307674901386
3,music/Comedy&SpokenWord/Samata_X-Raindropsmp3,0.5430648234398872,0.05981747543234866,0.04768749670429425,3.7466379019793005e-06,0.162643385553608
4,music/Religious/The_Sacred_Voices-Surrendermp3,0.48129293879509183,0.0551377340038626,0.11595992019340721,2.8198306022456153e-07,0.16309771874385545
5,music/Reggae/srdancehall2k4-Tchend_kow_-_Abg__SKromp3,0.5007123705297598,0.0694706271471119,0.09091936350537917,6.1621614780301e-07,0.16527574434959968
6,music/Hip-Hop/Sony-Whatevermp3,0.5450671886160576,0.06736295668666889,0.053333933884159045,1.4404702979149728e-06,0.1664413799142959
7,music/Hip-Hop/Zion-I-Luvmp3,0.4564880211926629,0.057620800081887434,0.15273872326535815,5.916501896713355e-07,0.16671203404752452
8,music/Hip-Hop/Freestyle-Rumblin_Pavement_Ft_Akrobatikmp3,0.4756941741844285,0.06048073243435859,0.13145962433964734,1.499569437467528e-07,0.16690867022884454
9,music/R&B&Soul/Joe_Mc-U_Turn_2k5mp3,0.4903876242347515,0.07614573079827044,0.10364724564420637,9.081100280835669e-07,0.16754537719681412
10,music/R&B&Soul/HenryT-Lovin_Yoump3,0.4731161842345209,0.10489210572613483,0.09652379840416384,1.6623570971044022e-06,0.16863343768047917
11,music/Hip-Hop/HipHop_Beats-Party_Live_Feat_Blizz_aka_F-minuzmp3,0.5210945556218594,0.029481064300814742,0.128737320054466,1.6319321887046176e-06,0.16982864297733222
12,music/R&B&Soul/TaMyya_J-Out_The_Boxmp3,0.43982954253267276,0.12292645675858861,0.11734103650993098,1.8010655599645e-06,0.17002470921668805
13,music/Hip-Hop/L__of__Khemistry-I_know_that_ass_is_fatmp3,0.5020654607188167,0.11395517068963337,0.06797433152409697,1.9058847116417873e-06,0.17099921720431466
14,music/Hip-Hop/Rampage-Going_Out_Of_Business_Ft_Busta_Rhymesmp3,0.5250339586069062,0.07700498144322603,0.08401721109946059,9.243297733314175e-07,0.1715142688698415
15,music/Reggae/superadonai-judgement_pon_babylonmp3,0.5339093207785758,0.06980040403172201,0.08805014877288041,1.3681497497451595e-06,0.172940310433232
16,music/R&B&Soul/the_marcus-Notings_gonna_changemp3,0.5454757520156399,0.07247682874063775,0.07506753732710174,6.882728409940938e-07,0.17325520158905508
17,music/Religious/T_Y_Fisher-The_Giftmp3,0.5104186224192552,0.07159215840481263,0.11229700505973995,1.9862268979097695e-06,0.17357744302767641
18,music/Reggae/Amani_aka_Specialist-No_Warmp3,0.553414119806021,0.07859217724032466,0.06318963412861212,1.925801616476855e-07,0.17379903093877982
19,music/R&B&Soul/Ellis_Hooks-Uncomplicatedmp3,0.4537913725656489,0.10289592988925475,0.13932262384338182,1.0161151826801312e-06,0.17400273560336704
20,music/Childrens's/Mothers_Little_Helpers-Garbage_Truckmp3,0.5509119189014439,0.09334072847092423,0.052789192738129015,7.617948569971046e-07,0.1742606504763385
21,music/Rock&Pop/Selina_Hebe_Ella-10_The_Journey_We_Startedmp3,0.5437082398873003,0.09895777244031197,0.05805030442054142,9.534498616950147e-07,0.17517931754950386
