,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/Jazz/PaoloFresuJanLundgren-Kristallendenfinamp3,0.0, D, minor,0.0, 140.128921509,0.0,0.0,0.0,1.113354465394354e-06,1.8555907756572567e-07
1,music/Klassik/Rachmaninov-PréludeinCsharpminorOp3No2mp3,0.15102320133458266, C#, minor,0.1319032405294386, 116.732597351,0.22345506053395295,0.04929200112261413,0.7873116338364219,3.401654411088203e-05,0.22383652565018683
2,music/WorldMusic/AndreyVinogradov-MedievalTunemp3,0.1556701790648516, G, minor,0.12733911455956184, 111.668838501,0.3171614897137158,0.1886587781628898,0.7329207729234093,1.701773246052321e-05,0.25362789202614816
3,music/Klassik/LangLang_LaCampanellaIIetudeforpianoinGsharpminor(GrandPaganiniÉtudeNo3)S1413(LWA1733)mp3,0.1460466374607185, G#, minor,0.2067549064354176, 163.483779907,0.2400057447993219,0.08992572120406658,0.8500523566246229,1.1906771290651351e-05,0.2554662122159064
4,music/Klassik/Bach-Toccaqta&FugueDMinorBWV565Toccatamp3,0.12307361832212098, D, minor,0.12733911455956184, 117.647331238,0.2470684228816704,0.28521069151520184,0.8418405486080293,6.34626599205162e-06,0.27075645702542944
5,music/Klassik/Mozart_RequiemInDMinorK626-3Sequentia_Lacrimosamp3,0.17057798665330415, D, minor,0.134185303514377, 111.442993164,0.1850197165682395,0.33422155771520334,0.8759402761403329,2.216004968623029e-06,0.28332450943273757
6,music/Soundtrack/TheWitcher3-TheFieldsofArdSkelligmp3,0.12340827886664787, D, minor,0.16020082154267457, 178.205566406,0.37198103586712356,0.11540125903943496,0.9556271763796275,2.71435827269837e-06,0.2877702143422968
7,music/Klassik/AliceSaraOtt-PréludeinDFlatMajor(_Raindrop_)Op28No15mp3,0.1600821696547608, C#, major,0.2738475581926061, 152.223327637,0.30347692691751543,0.17886991016569886,0.8113777149488458,3.8017874642366724e-05,0.2879487162923449
8,music/Jazz/JukkaPerkoAvara-TearsInHeavenmp3,0.10749209979884075, A, major,0.12962117754450023, 98.4524993896,0.5855964945555385,0.15908051358337927,0.8137795091072857,2.3376824653125034e-06,0.299262022045335
9,music/Soundtrack/Vikings-FlokiAppearstoKillAthelstanmp3,0.1914732070326894, C#, major,0.14148790506617984, 89.8669128418,0.46974591836306456,0.15478256273172794,0.8528544265624167,7.724870564473355e-06,0.30172529077110716
10,music/Soundtrack/TheHobbit3-HowardShore_Ironfoot[ExtendedVersion]mp3,0.11818494915732781, D, major,0.2879963486992241, 138.597213745,0.30925567247319874,0.20234968675038448,0.8964764050842222,5.7813006306533165e-06,0.30237814057749796
11,music/Jazz/KeithJarrett-PartIITokyomp3,0.15723760392307912, E, major,0.42081241442263806, 163.889724731,0.3130185600271624,0.08995153377784826,0.8393907839269517,8.853239103733545e-05,0.3034165714114528
12,music/Jazz/MichaelWollnyVincentPeiraniTheKissmp3,0.12481840816194897, C, major,0.21725239616613418, 172.265686035,0.30920869603005735,0.3624537425085643,0.843847396663392,8.726853802740894e-06,0.3095982277306499
13,music/Electronic/DaftPunk-Withinmp3,0.13799255264837657, C#, major,0.15244180739388408, 110.342224121,0.5009569927278571,0.20877290220923414,0.8655319571491227,4.734543778742267e-06,0.3109501577787089
14,music/Klassik/Pachelbel_CanonAndGigueInDMajor-1Canonmp3,0.1378174912492119, C#, major,0.15837517115472388, 152.013336182,0.4308365286114291,0.18216898614855256,0.9635146520086055,3.009080595849071e-06,0.31211930637551977
15,music/WorldMusic/JohnButler-Oceanmp3,0.18539535689924244, E, major,0.3824737562756732, 97.3883056641,0.3003928286601249,0.19964514318364307,0.812907589295206,7.963765914489907e-06,0.31347043967996735
16,music/Soundtrack/Outlander-DanceoftheDruids(featRayaYarbrough)mp3,0.15234732659696287, A, minor,0.1971702418986764, 136.45451355,0.375334842536181,0.32681376435674964,0.8312746878625512,4.982345345458087e-06,0.3138243075994111
17,music/Soundtrack/LordOfTheRings-TheBattleOfThePelennorFieldsmp3,0.14418165929389895, A, minor,0.1912368781378366, 165.502151489,0.36878173025205774,0.304708988715966,0.8795636941969976,4.318937780479453e-06,0.31474621158908955
18,music/Klassik/JStraussI_Radetzky-MarschOp228mp3,0.16186395807097484, D, major,0.13555454130534003, 106.524047852,0.5783795861767957,0.1736853458582838,0.8560572814522933,2.276011220921501e-06,0.31759049814581813
19,music/WorldMusic/annaRF-Whymp3,0.2572344875672179, G, minor,0.14970333181195802, 112.351074219,0.5983239292450832,0.13887554840707095,0.776807578350253,8.629637315712936e-06,0.3201589175031498
20,music/WorldMusic/EstasTonne-TheSongoftheButterflymp3,0.16341446463744524, C, minor,1.0, 172.265289307,0.3977722877162287,0.29583381786970125,0.10854319460462325,0.0,0.3275939608046664
21,music/Metal/Uada-BlackAutumnWhiteSpringmp3,0.1667495847684, D, minor,0.32724783204016433, 102.767547607,0.37089675322380916,0.23753228774160745,0.897097536781671,2.6696548033837366e-05,0.333258448517281
22,music/WorldMusic/EstasTonne-TheSongoftheGoldenDragonmp3,0.1816656070187462, C, major,0.32450935645823825, 132.522079468,0.4569138358621416,0.16909973142841322,0.9056529216262981,5.036409882771083e-06,0.3396410814672867
23,music/Rock/RiseAgainst-PrayeroftheRefugeemp3,0.36954777895101115, D#, minor,0.12916476494751256, 97.9537963867,0.430730323943866,0.24015535368637786,0.8836910565769015,2.7964675405677853e-05,0.3422195404635125
24,music/Klassik/Rachmaninoff-TheIsleoftheDeadOp29mp3,0.21074725954098208, A, minor,0.8831583751711547, 117.387657166,0.15942258099408924,0.11134367598235029,0.7298434440026136,2.1815939794957195e-06,0.34908625288086154
25,music/Soundtrack/MassEffect3-LeavingEarthmp3,0.14500220187709806, E, minor,0.12368781378366044, 155.900695801,0.4531870267580257,0.6489156201939655,0.7301239061481433,1.079005309845604e-05,0.35015455980233195
26,music/Pop/DavidBowie-LifeOnMarsmp3,0.3141942794485415, A#, major,0.15244180739388408, 125.222671509,0.4937202851998076,0.18683339751867037,0.9551654088064969,1.1616075058932084e-05,0.3503944657404099
27,music/Rock/Pvris-MyHousemp3,0.27978962381281836, C, major,0.18256503879507074, 129.15222168,0.5591090910789298,0.23229836365146606,0.8525692970155615,1.562108782400269e-05,0.3510578392402784
28,music/Soundtrack/FleshAndBone-Dakini_MovementIVmp3,0.15718948947484493, D#, major,0.1556366955727978, 124.987091064,0.7783203985660136,0.1281636700924017,0.8963954149063194,5.46504255275339e-06,0.35261852227582163
29,music/Metal/SystemOfADown-Toxicitymp3,0.4049738343459969, C, minor,0.14103149246919214, 115.074310303,0.4393947024380774,0.19983764885334784,0.9453551730565788,2.4378863220925793e-05,0.35510287167106896
30,music/Jazz/LouTavano-TheCallmp3,0.155144571095117, E, minor,0.1871291647649475, 184.570266724,0.4103195670694321,0.459110919813636,0.9318021563490041,7.092479230050665e-06,0.3572522452618945
31,music/WorldMusic/LaboratoriumPieśni-Sztojpamorump3,0.6163479942881587, C#, major,0.12779552715654952, 77.5753860474,0.37235908116243277,0.13783967257926888,0.8916259909256663,2.9179042027963036e-05,0.35766624085901727
32,music/Pop/AliottaHaynesJeremiah-LakeShoreDrivemp3,0.3117513737392124, E, major,0.15107256960292104, 94.884765625,0.6133542926789447,0.13864441826689522,0.9325987404183094,1.7509760801687652e-05,0.3579064840778474
