,id,scaled_rp,key,scale,scaled_levenshtein,bpm,scaled_bh,scaled_mfcc,scaled_corr,scaled_skl,aggregated
0,music/WorldMusic/AndreyVinogradov-MedievalTunemp3,0.0, G, minor,0.0, 111.668838501,0.0,0.0,0.0,0.0,0.0
1,music/Jazz/PaoloFresuJanLundgren-Kristallendenfinamp3,0.15968533381627664, D, minor,0.12976744186046513, 140.128921509,0.30895335666557255,0.16579977852566044,0.8115252246021385,9.38107921001182e-06,0.26262341942488726
2,music/Klassik/Rachmaninov-PréludeinCsharpminorOp3No2mp3,0.23647038713130877, C#, minor,0.13162790697674417, 116.732597351,0.24595309634393156,0.14705975781166009,0.8414112954615778,5.073593362693089e-05,0.26709552994314156
3,music/Soundtrack/TheWitcher3-TheFieldsofArdSkelligmp3,0.21057411311555765, D, minor,0.12697674418604651, 178.205566406,0.46006265126909435,0.145775197793928,0.6641716317463517,2.3556039301416404e-06,0.2679271156191514
4,music/WorldMusic/annaRF-Whymp3,0.28203253411388957, G, minor,0.1697674418604651, 112.351074219,0.35973988012808245,0.14535349622860966,0.6964158997905596,1.3397005669614114e-06,0.2755517653036956
5,music/Klassik/Pachelbel_CanonAndGigueInDMajor-1Canonmp3,0.2216347496965331, C#, major,0.12604651162790698, 152.013336182,0.529864852978276,0.033094304225045536,0.7635442570441081,1.3009843858257556e-06,0.27903099609270926
6,music/Soundtrack/Vikings-FlokiAppearstoKillAthelstanmp3,0.269291872793662, C#, major,0.0869767441860465, 89.8669128418,0.5314193978130081,0.08555251565384703,0.7353709369989636,2.1985001888503457e-06,0.284768944324286
7,music/Klassik/LangLang_LaCampanellaIIetudeforpianoinGsharpminor(GrandPaganiniÉtudeNo3)S1413(LWA1733)mp3,0.22989940226849598, G#, minor,0.22372093023255815, 163.483779907,0.3230060107396524,0.18416647605834074,0.756973965678748,1.2494320859135227e-05,0.2862965465497757
8,music/Klassik/Bach-Toccaqta&FugueDMinorBWV565Toccatamp3,0.20576871135550753, D, minor,0.10511627906976745, 117.647331238,0.25327757671938556,0.3528938104425638,0.8350719083909366,2.0126119074718453e-06,0.2920217164316781
9,music/WorldMusic/JohnButler-Oceanmp3,0.22518831979870466, E, major,0.35255813953488374, 97.3883056641,0.4087820244082529,0.19173165415140508,0.5768925137910696,1.0609295660803487e-06,0.29252561876898037
10,music/Klassik/AliceSaraOtt-PréludeinDFlatMajor(_Raindrop_)Op28No15mp3,0.24200419418779165, C#, major,0.27209302325581397, 152.223327637,0.40191271127890327,0.2867217815986943,0.6680268378963681,3.084130916130905e-05,0.31179823158778874
11,music/Electronic/DaftPunk-Withinmp3,0.18551108571556976, C#, major,0.1558139534883721, 110.342224121,0.328616014633927,0.29210866046072503,0.9155615865546297,3.2545509724353196e-06,0.31293575923403266
12,music/Klassik/Mozart_RequiemInDMinorK626-3Sequentia_Lacrimosamp3,0.2574292435900557, D, minor,0.12558139534883722, 111.442993164,0.21921551532805209,0.4056231741971334,0.8714900502124614,2.9561902695734095e-06,0.31322372247780156
13,music/Metal/SystemOfADown-Toxicitymp3,0.38543958050275146, C, minor,0.14465116279069767, 115.074310303,0.3271824323246155,0.11827127907846147,0.9085141092269771,2.0994546469426037e-06,0.314010110563025
14,music/Jazz/KeithJarrett-PartIITokyomp3,0.25272157186273886, E, major,0.4172093023255814, 163.889724731,0.4149670371348689,0.12012781892017323,0.6981522266019201,0.00012021172718513529,0.31721636142874465
15,music/WorldMusic/LaboratoriumPieśni-Sztojpamorump3,0.615829839885927, C#, major,0.08790697674418604, 77.5753860474,0.5087706567661802,0.1040869337660769,0.5904538845230417,5.603276054790542e-06,0.317842315826911
